,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
410,usf0277_LCC_L1_MS_B.jpg,0.034564,0.062893,0.050172,0.010489,0.064217,0.011984,0.009999,0.010056,0.071332,0.008585,0.012162,0.001824,0.010196,0.012364,0.012439,0.010276,0.088776,0.002531,0.014884,0.001735,0.002686,0.012766,0.00694,0.001802,0.015024,0.014892,0.012837,0.110393,6.4e-05,0.001323,0.002616,0.012317,0.017985,0.007808,0.133316,0.141757,0.034564,0.062893,0.050172,0.010489,0.064217,0.011984,0.009999,0.010056,0.071332,0.008585,0.012162,0.001824,0.010196,0.012364,0.012439,0.010276,0.088776,0.002531,0.014884,0.001735,0.002686,0.012766,0.00694,0.001802,0.015024,0.014892,0.012837,0.110393,6.4e-05,0.001323,0.002616,0.012317,0.017985,0.007808,0.133316,0.141757,0.034564,0.062893,0.050172,0.010489,0.064217,0.011984,0.009999,0.010056,0.071332,0.008585,0.012162,0.001824,0.010196,0.012364,0.012439,0.010276,0.088776,0.002531,0.014884,0.001735,0.002686,0.012766,0.00694,0.001802,0.015024,0.014892,0.012837,0.110393,6.4e-05,0.001323,0.002616,0.012317,0.017985,0.007808,0.133316,0.141757
405,usf0274_LCC_L1_MS_B.jpg,0.023229,0.046825,0.043932,0.007625,0.066686,0.007718,0.007633,0.007587,0.083142,0.006634,0.009,0.001078,0.008858,0.008966,0.009433,0.008778,0.103182,0.001266,0.01151,0.001021,0.001361,0.010092,0.005007,0.001009,0.011659,0.011563,0.010143,0.110641,3.1e-05,0.000857,0.001394,0.009162,0.012581,0.005914,0.110399,0.230088,0.023229,0.046825,0.043932,0.007625,0.066686,0.007718,0.007633,0.007587,0.083142,0.006634,0.009,0.001078,0.008858,0.008966,0.009433,0.008778,0.103182,0.001266,0.01151,0.001021,0.001361,0.010092,0.005007,0.001009,0.011659,0.011563,0.010143,0.110641,3.1e-05,0.000857,0.001394,0.009162,0.012581,0.005914,0.110399,0.230088,0.023229,0.046825,0.043932,0.007625,0.066686,0.007718,0.007633,0.007587,0.083142,0.006634,0.009,0.001078,0.008858,0.008966,0.009433,0.008778,0.103182,0.001266,0.01151,0.001021,0.001361,0.010092,0.005007,0.001009,0.011659,0.011563,0.010143,0.110641,3.1e-05,0.000857,0.001394,0.009162,0.012581,0.005914,0.110399,0.230088
1733,usf1779_RMLO_L1_MS_B.jpg,0.0111369,0.0274276,0.0361612,0.00472883,0.0862922,0.00334873,0.00461521,0.0045387,0.139137,0.00397364,0.00571883,0.000781699,0.00850855,0.00571352,0.00579533,0.00848204,0.181635,0.000370398,0.00745871,0.000440085,0.000373428,0.00751476,0.00342448,0.000433267,0.00832752,0.00834721,0.00737463,0.153154,2.12089e-05,0.000600666,0.000403726,0.00699818,0.0073716,0.0050106,0.113805,0.127097,0.0111369,0.0274276,0.0361612,0.00472883,0.0862922,0.00334873,0.00461521,0.0045387,0.139137,0.00397364,0.00571883,0.000781699,0.00850855,0.00571352,0.00579533,0.00848204,0.181635,0.000370398,0.00745871,0.000440085,0.000373428,0.00751476,0.00342448,0.000433267,0.00832752,0.00834721,0.00737463,0.153154,2.12089e-05,0.000600666,0.000403726,0.00699818,0.0073716,0.0050106,0.113805,0.127097,0.0111369,0.0274276,0.0361612,0.00472883,0.0862922,0.00334873,0.00461521,0.0045387,0.139137,0.00397364,0.00571883,0.000781699,0.00850855,0.00571352,0.00579533,0.00848204,0.181635,0.000370398,0.00745871,0.000440085,0.000373428,0.00751476,0.00342448,0.000433267,0.00832752,0.00834721,0.00737463,0.153154,2.12089e-05,0.000600666,0.000403726,0.00699818,0.0073716,0.0050106,0.113805,0.127097
1674,usf1750_LCC_L1_MS_B.jpg,0.0167505,0.0572261,0.0366361,0.00523632,0.0691008,0.00700651,0.00589001,0.00587032,0.113893,0.0165149,0.00878351,0.00106423,0.00963414,0.0086305,0.00577261,0.00969019,0.141197,0.000764278,0.0078791,0.00058173,0.000837751,0.00854946,0.00329268,0.000570368,0.00824799,0.00812755,0.00867519,0.125073,3.48432e-05,0.000679442,0.000705953,0.00752991,0.0101432,0.00652173,0.136967,0.142445,0.0167505,0.0572261,0.0366361,0.00523632,0.0691008,0.00700651,0.00589001,0.00587032,0.113893,0.0165149,0.00878351,0.00106423,0.00963414,0.0086305,0.00577261,0.00969019,0.141197,0.000764278,0.0078791,0.00058173,0.000837751,0.00854946,0.00329268,0.000570368,0.00824799,0.00812755,0.00867519,0.125073,3.48432e-05,0.000679442,0.000705953,0.00752991,0.0101432,0.00652173,0.136967,0.142445,0.0167505,0.0572261,0.0366361,0.00523632,0.0691008,0.00700651,0.00589001,0.00587032,0.113893,0.0165149,0.00878351,0.00106423,0.00963414,0.0086305,0.00577261,0.00969019,0.141197,0.000764278,0.0078791,0.00058173,0.000837751,0.00854946,0.00329268,0.000570368,0.00824799,0.00812755,0.00867519,0.125073,3.48432e-05,0.000679442,0.000705953,0.00752991,0.0101432,0.00652173,0.136967,0.142445
643,usf0392_RMLO_L1_CL_B.jpg,0.029479,0.056191,0.054639,0.009521,0.078869,0.009067,0.009199,0.009214,0.091008,0.00651,0.01066,0.001272,0.010194,0.010892,0.011924,0.010226,0.109645,0.001361,0.014143,0.001213,0.001646,0.011423,0.006883,0.001253,0.014229,0.014377,0.011645,0.12147,2.6e-05,0.000954,0.001634,0.010549,0.014601,0.006873,0.121644,0.12157,0.029479,0.056191,0.054639,0.009521,0.078869,0.009067,0.009199,0.009214,0.091008,0.00651,0.01066,0.001272,0.010194,0.010892,0.011924,0.010226,0.109645,0.001361,0.014143,0.001213,0.001646,0.011423,0.006883,0.001253,0.014229,0.014377,0.011645,0.12147,2.6e-05,0.000954,0.001634,0.010549,0.014601,0.006873,0.121644,0.12157,0.029479,0.056191,0.054639,0.009521,0.078869,0.009067,0.009199,0.009214,0.091008,0.00651,0.01066,0.001272,0.010194,0.010892,0.011924,0.010226,0.109645,0.001361,0.014143,0.001213,0.001646,0.011423,0.006883,0.001253,0.014229,0.014377,0.011645,0.12147,2.6e-05,0.000954,0.001634,0.010549,0.014601,0.006873,0.121644,0.12157
2433,usf3460_LCC_L1_CL_B.jpg,0.028564,0.055543,0.046748,0.008877,0.068974,0.010687,0.008606,0.008393,0.082785,0.009358,0.010754,0.001717,0.010007,0.010758,0.010722,0.009958,0.101746,0.002374,0.013998,0.001459,0.002291,0.011647,0.00568,0.001468,0.013448,0.013414,0.011678,0.113711,0.000104,0.001361,0.002415,0.01134,0.015922,0.007463,0.129162,0.152872,0.028564,0.055543,0.046748,0.008877,0.068974,0.010687,0.008606,0.008393,0.082785,0.009358,0.010754,0.001717,0.010007,0.010758,0.010722,0.009958,0.101746,0.002374,0.013998,0.001459,0.002291,0.011647,0.00568,0.001468,0.013448,0.013414,0.011678,0.113711,0.000104,0.001361,0.002415,0.01134,0.015922,0.007463,0.129162,0.152872,0.028564,0.055543,0.046748,0.008877,0.068974,0.010687,0.008606,0.008393,0.082785,0.009358,0.010754,0.001717,0.010007,0.010758,0.010722,0.009958,0.101746,0.002374,0.013998,0.001459,0.002291,0.011647,0.00568,0.001468,0.013448,0.013414,0.011678,0.113711,0.000104,0.001361,0.002415,0.01134,0.015922,0.007463,0.129162,0.152872
377,usf0251_RMLO_L1_MS_B.jpg,0.020349,0.041168,0.03843,0.007096,0.063015,0.007021,0.006697,0.006738,0.077773,0.005828,0.008535,0.001179,0.008915,0.008397,0.008721,0.008671,0.103637,0.001236,0.011207,0.001001,0.001295,0.009367,0.004995,0.000985,0.01166,0.011306,0.009595,0.115975,3.8e-05,0.000968,0.001332,0.009064,0.011957,0.006473,0.115259,0.250121,0.020349,0.041168,0.03843,0.007096,0.063015,0.007021,0.006697,0.006738,0.077773,0.005828,0.008535,0.001179,0.008915,0.008397,0.008721,0.008671,0.103637,0.001236,0.011207,0.001001,0.001295,0.009367,0.004995,0.000985,0.01166,0.011306,0.009595,0.115975,3.8e-05,0.000968,0.001332,0.009064,0.011957,0.006473,0.115259,0.250121,0.020349,0.041168,0.03843,0.007096,0.063015,0.007021,0.006697,0.006738,0.077773,0.005828,0.008535,0.001179,0.008915,0.008397,0.008721,0.008671,0.103637,0.001236,0.011207,0.001001,0.001295,0.009367,0.004995,0.000985,0.01166,0.011306,0.009595,0.115975,3.8e-05,0.000968,0.001332,0.009064,0.011957,0.006473,0.115259,0.250121
1884,usf1863_RCC_L1_MS_B.jpg,0.0162445,0.0467679,0.0444387,0.00590971,0.0807241,0.00636494,0.00641266,0.00634297,0.12145,0.00913119,0.00881987,0.000974094,0.00995985,0.00870852,0.00718375,0.0100765,0.148124,0.000664293,0.00910467,0.000597636,0.000684744,0.00884714,0.00434176,0.000592334,0.00961217,0.00957733,0.0088032,0.132156,2.72686e-05,0.000584002,0.000699136,0.00752082,0.0101863,0.00543705,0.124083,0.125369,0.0162445,0.0467679,0.0444387,0.00590971,0.0807241,0.00636494,0.00641266,0.00634297,0.12145,0.00913119,0.00881987,0.000974094,0.00995985,0.00870852,0.00718375,0.0100765,0.148124,0.000664293,0.00910467,0.000597636,0.000684744,0.00884714,0.00434176,0.000592334,0.00961217,0.00957733,0.0088032,0.132156,2.72686e-05,0.000584002,0.000699136,0.00752082,0.0101863,0.00543705,0.124083,0.125369,0.0162445,0.0467679,0.0444387,0.00590971,0.0807241,0.00636494,0.00641266,0.00634297,0.12145,0.00913119,0.00881987,0.000974094,0.00995985,0.00870852,0.00718375,0.0100765,0.148124,0.000664293,0.00910467,0.000597636,0.000684744,0.00884714,0.00434176,0.000592334,0.00961217,0.00957733,0.0088032,0.132156,2.72686e-05,0.000584002,0.000699136,0.00752082,0.0101863,0.00543705,0.124083,0.125369
1160,usf1441_LCC_L1_CL_B.jpg,0.00949174,0.0249182,0.0294137,0.00410619,0.0704552,0.00315407,0.00382366,0.00381078,0.114676,0.00452204,0.00521436,0.000775639,0.00789577,0.00517345,0.00488638,0.00764581,0.162068,0.000340857,0.00684517,0.000403726,0.000338585,0.00667626,0.00291774,0.000410544,0.00762308,0.0074625,0.00671186,0.1413,3.7873e-05,0.000649901,0.000312074,0.00671489,0.00661642,0.00492652,0.113075,0.221127,0.00949174,0.0249182,0.0294137,0.00410619,0.0704552,0.00315407,0.00382366,0.00381078,0.114676,0.00452204,0.00521436,0.000775639,0.00789577,0.00517345,0.00488638,0.00764581,0.162068,0.000340857,0.00684517,0.000403726,0.000338585,0.00667626,0.00291774,0.000410544,0.00762308,0.0074625,0.00671186,0.1413,3.7873e-05,0.000649901,0.000312074,0.00671489,0.00661642,0.00492652,0.113075,0.221127,0.00949174,0.0249182,0.0294137,0.00410619,0.0704552,0.00315407,0.00382366,0.00381078,0.114676,0.00452204,0.00521436,0.000775639,0.00789577,0.00517345,0.00488638,0.00764581,0.162068,0.000340857,0.00684517,0.000403726,0.000338585,0.00667626,0.00291774,0.000410544,0.00762308,0.0074625,0.00671186,0.1413,3.7873e-05,0.000649901,0.000312074,0.00671489,0.00661642,0.00492652,0.113075,0.221127
3139,5110343.jpg,0.007872,0.023216,0.031952,0.001952,0.094384,0.003008,0.003024,0.002736,0.227056,0.003744,0.004416,0.00016,0.005168,0.004256,0.004352,0.005184,0.244992,0.000256,0.006304,0.00016,0.000112,0.0048,0.001616,0.000176,0.004544,0.00464,0.004128,0.129776,6.4e-05,0.000224,0.000192,0.003312,0.003936,0.002608,0.076848,0.072896,0.007872,0.023216,0.031952,0.001952,0.094384,0.003008,0.003024,0.002736,0.227056,0.003744,0.004416,0.00016,0.005168,0.004256,0.004352,0.005184,0.244992,0.000256,0.006304,0.00016,0.000112,0.0048,0.001616,0.000176,0.004544,0.00464,0.004128,0.129776,6.4e-05,0.000224,0.000192,0.003312,0.003936,0.002608,0.076848,0.072896,0.007872,0.023216,0.031952,0.001952,0.094384,0.003008,0.003024,0.002736,0.227056,0.003744,0.004416,0.00016,0.005168,0.004256,0.004352,0.005184,0.244992,0.000256,0.006304,0.00016,0.000112,0.0048,0.001616,0.000176,0.004544,0.00464,0.004128,0.129776,6.4e-05,0.000224,0.000192,0.003312,0.003936,0.002608,0.076848,0.072896
2878,usf4189_LCC_L1_CL_M.jpg,0.0128034,0.0356029,0.0357347,0.00518785,0.0737721,0.00468565,0.00498485,0.00498939,0.110775,0.00811619,0.00738372,0.00107256,0.00959324,0.00755718,0.00621345,0.0095796,0.154139,0.00048326,0.00853809,0.00051886,0.000513558,0.00818057,0.00370625,0.000558248,0.00912588,0.00904332,0.00818512,0.143509,3.71156e-05,0.000736252,0.000514316,0.00799499,0.0086305,0.0060612,0.130028,0.157966,0.0128034,0.0356029,0.0357347,0.00518785,0.0737721,0.00468565,0.00498485,0.00498939,0.110775,0.00811619,0.00738372,0.00107256,0.00959324,0.00755718,0.00621345,0.0095796,0.154139,0.00048326,0.00853809,0.00051886,0.000513558,0.00818057,0.00370625,0.000558248,0.00912588,0.00904332,0.00818512,0.143509,3.71156e-05,0.000736252,0.000514316,0.00799499,0.0086305,0.0060612,0.130028,0.157966,0.0128034,0.0356029,0.0357347,0.00518785,0.0737721,0.00468565,0.00498485,0.00498939,0.110775,0.00811619,0.00738372,0.00107256,0.00959324,0.00755718,0.00621345,0.0095796,0.154139,0.00048326,0.00853809,0.00051886,0.000513558,0.00818057,0.00370625,0.000558248,0.00912588,0.00904332,0.00818512,0.143509,3.71156e-05,0.000736252,0.000514316,0.00799499,0.0086305,0.0060612,0.130028,0.157966
