,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
1106,usf1412_RMLO_L1_MS_B.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714286,0.142857,0.126984,0.0,0.0,0.126984,0.507937,0.163265,0.0,0.163265,0.0,0.0,0.571429,0.571429,0.142857,0.428571,0.714286,0.0,0.0,0.642857,0.0,0.0,1.0,0.0,0.857143,0.428571,0.0,0.0,0.0,0.0,0.367347,0.55102,0.380952,0.0,0.126984,0.126984,0.0,0.142857,0.142857,0.142857,0.428571,0.142857,0.761905,0.126984,0.253968,0.126984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326531,0.0,0.0,0.0,0.0,0.0,0.0,0.163265,0.0,0.0,0.163265,0.0,0.0,0.0,0.0,0.0,0.209913,0.238095,0.142857,0.0674603,0.220522,0.178571,0.27381,0.178571,0.263889,0.506236,0.25,0.786848,0.210317,0.541667,0.717687,0.376984,0.827664,0.210317,0.582483,0.809524,0.567217,0.0725624,0.0,0.0408163,0.210317,0.162698,0.287982,0.142857,0.117347,0.527778,0.503968,0.503401,0.285714,0.354592,0.666667,0.809524,0.937075,0.428571,0.806122,0.880952,0.988095,0.142857,0.142857,0.196429,0.285714,0.214286,0.322562,0.0,0.255102,0.230726,0.264739,0.130952,0.0357143,0.0674603,0.220522,0.0357143,0.231293,0.031746,0.0634921,0.0725624,0.0524781,0.47619,0.0674603,0.474206,0.246032,0.0357143,0.290249,0.0337302,0.215065,0.19246,0.0971615
2173,usf3045_LMLO_L3_CL_M.jpg,0.0,0.0,0.0,0.0,0.0382832,0.0,0.0430686,0.0,0.129206,0.0430686,0.0861373,0.0,0.0,0.129206,0.0430686,0.129206,0.0,0.0,0.0,0.215343,0.0,0.0430686,0.0430686,0.0430686,0.129206,0.0969044,0.0484522,0.0,0.145357,0.290713,0.193809,0.0484522,0.193809,0.193809,0.242261,0.290713,0.0484522,0.0,0.290713,0.193809,0.0861373,0.215343,0.0430686,0.172275,0.129206,0.0,0.145357,0.145357,0.242261,0.0969044,0.0969044,0.387618,0.0484522,0.387618,0.242261,0.145357,0.0484522,0.145357,0.193809,0.242261,0.0,0.430686,0.0430686,0.861373,0.0,0.0969044,0.726783,0.0,0.484522,0.242261,0.0,0.823688,0.193809,0.0969044,0.0,0.0969044,0.532974,0.145357,0.629879,0.43607,0.0215343,0.172275,0.0323015,0.269179,0.0741738,0.0699865,0.41319,0.0686406,0.519515,0.242411,0.164199,0.728129,0.177658,0.7214,0.374308,0.329744,0.885599,0.250336,1.0,0.646179,0.0538358,0.0107672,0.0,0.064603,0.0849409,0.107672,0.0323015,0.0107672,0.139973,0.192613,0.185734,0.0551817,0.0215343,0.219381,0.362195,0.290713,0.090175,0.0807537,0.314939,0.581576,0.0242261,0.0336474,0.0107672,0.0794078,0.125318,0.174966,0.0242261,0.0484522,0.153432,0.17362,0.0457604,0.379542,0.0578735,0.440108,0.117093,0.0847914,0.448183,0.133244,0.327052,0.230148,0.0969044,0.15747,0.0969044,0.242261,0.218035,0.100606,0.252355,0.0841184,0.290713,0.184724
2701,usf4081_RMLO_L1_MS_B.jpg,0.289724,0.0579448,0.405613,0.0,0.231779,0.0,0.0,0.0651879,0.0,0.0,0.11589,0.0,0.11589,0.0,0.0579448,0.223501,0.0745004,0.223501,0.0745004,0.0745004,0.456315,0.0,0.0651879,0.0,0.130376,0.146673,0.0,0.293345,0.0,0.0,0.260751,0.0,0.325939,0.0,0.0,0.0,0.0,0.586691,0.083813,0.083813,0.927116,0.0,0.0579448,0.0,0.231779,0.130376,0.456315,0.391127,0.0651879,0.0651879,0.173834,0.0,0.11589,0.0,0.0579448,0.0,0.0,0.0745004,0.0,0.0,0.670504,0.0,0.372502,0.0,0.149001,0.083813,0.0,0.0,0.0,0.0,0.521503,0.0,0.0745004,0.0,0.149001,0.0,0.0,0.0,0.0,0.0,0.585915,0.0144862,0.225312,0.0,0.185734,0.67613,0.128565,0.412727,0.016297,0.202031,0.944125,0.128565,0.570782,0.016297,0.268253,1.0,0.14719,0.791955,0.0558753,0.307832,0.157279,0.0331113,0.202548,0.0186251,0.0910561,0.356205,0.0517364,0.31999,0.0372502,0.156761,0.5918,0.0703615,0.494471,0.0558753,0.222467,0.86361,0.0889866,0.721464,0.0745004,0.273686,0.223178,0.0144862,0.207334,0.0,0.0905387,0.150036,0.0186251,0.313005,0.0395783,0.0540645,0.452952,0.114079,0.205394,0.016297,0.111492,0.173834,0.0,0.0662226,0.0,0.0517364,0.177909,0.114079,0.281575,0.016297,0.0307832,0.238683,0.0616957,0.216549,0.0180431,0.062019
750,usf0504_LMLO_L1_MS_B.jpg,0.0249197,0.0,0.0498394,0.0996788,0.0498394,0.0560693,0.0,0.0280347,0.196243,0.224277,0.0280347,0.0560693,0.0560693,0.196243,0.112139,0.0,0.0280347,0.0,0.364451,0.252312,0.168208,0.0,0.0280347,0.308381,0.0280347,0.220773,0.0,0.031539,0.157695,0.126156,0.283851,0.031539,0.031539,0.220773,0.094617,0.063078,0.063078,0.0,0.31539,0.0,0.140173,0.140173,0.0,0.168208,0.0280347,0.189234,0.0,0.031539,0.063078,0.126156,0.31539,0.126156,0.094617,0.252312,0.157695,0.157695,0.031539,0.0,0.189234,0.220773,0.280347,0.0280347,0.0280347,0.168208,0.0280347,0.31539,0.094617,0.094617,0.252312,0.157695,0.283851,0.094617,0.0,0.283851,0.094617,0.220773,0.031539,0.126156,0.220773,0.189234,0.153412,0.042052,0.0264772,0.186119,0.0334858,0.348778,0.0657062,0.0729096,0.353451,0.192057,0.57656,0.142802,0.118466,0.591745,0.306824,0.686946,0.181349,0.150005,0.864207,0.472403,0.0272559,0.021026,0.0334858,0.214154,0.159642,0.0903339,0.042052,0.0615205,0.480483,0.313832,0.194588,0.063078,0.0904312,0.737175,0.443493,0.362796,0.0779714,0.113209,1.0,0.568773,0.117492,0.0,0.0343619,0.190499,0.107077,0.0937409,0.0446802,0.0219021,0.274214,0.114767,0.231286,0.0657062,0.0385476,0.162951,0.08498,0.244427,0.0709627,0.0551932,0.236542,0.16558,0.252312,0.0394237,0.0473085,0.173464,0.126156,0.205441,0.0551932,0.0407379,0.211793,0.122871
2137,usf3029_LMLO_L2_CL_M.jpg,0.0415854,0.0,0.0,0.0,0.0,0.0467836,0.0,0.0467836,0.0,0.0,0.0,0.0467836,0.0,0.0,0.0,0.0935673,0.0,0.0,0.0,0.0,0.0,0.0935673,0.0,0.0,0.0,0.0,0.0,0.157895,0.0,0.0526316,0.315789,0.0526316,0.105263,0.0,0.0,0.0,0.0526316,0.0,0.105263,0.0526316,0.280702,0.187135,0.140351,0.187135,0.187135,1.0,0.105263,0.315789,0.105263,0.157895,0.210526,0.0526316,0.263158,0.0526316,0.105263,0.105263,0.0,0.0,0.0,0.0,0.374269,0.0467836,0.0467836,0.0467836,0.140351,0.315789,0.105263,0.0,0.263158,0.157895,0.263158,0.0,0.0,0.263158,0.0526316,0.263158,0.105263,0.0,0.105263,0.0,0.174139,0.0818713,0.0467836,0.0584795,0.0818713,0.514782,0.134503,0.176901,0.150585,0.173977,0.712151,0.172515,0.269006,0.229532,0.21345,0.827648,0.211988,0.269006,0.282164,0.226608,0.0454841,0.0116959,0.0116959,0.0,0.0,0.0805718,0.0467836,0.0233918,0.0,0.0,0.103964,0.0818713,0.0628655,0.0,0.0131579,0.206303,0.118421,0.128655,0.0,0.0263158,0.0220923,0.0233918,0.0511696,0.0,0.0131579,0.102339,0.0380117,0.0263158,0.0263158,0.0131579,0.49269,0.111111,0.125731,0.150585,0.160819,0.210526,0.0394737,0.0657895,0.105263,0.0394737,0.381579,0.0526316,0.210526,0.0394737,0.0789474,0.296784,0.060307,0.107091,0.0804094,0.0730994
303,usf0202_RCC_L1_MS_M.jpg,0.046835,0.140505,0.09367,0.140505,0.09367,0.368825,0.0526894,0.0526894,0.316136,0.474204,0.0526894,0.0526894,0.0526894,0.526894,0.421515,0.0526894,0.0526894,0.0526894,0.105379,0.0526894,0.210757,0.0,0.0,0.0526894,0.105379,0.237102,0.177827,0.118551,0.355653,0.296378,0.177827,0.118551,0.0,0.355653,0.237102,0.177827,0.0592755,0.0,0.296378,0.0592755,0.158068,0.474204,0.0526894,0.0,0.105379,0.177827,0.53348,0.0592755,0.592755,0.118551,0.296378,0.770582,0.414929,0.177827,0.118551,0.355653,0.474204,0.0592755,0.829857,0.0592755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103915,0.153677,0.0365898,0.0482986,0.0761068,0.299854,0.344676,0.0942188,0.364435,0.29839,0.431577,0.580132,0.211123,0.629528,0.492682,0.578119,0.726674,0.239115,0.937431,0.535492,0.13026,0.0746432,0.0629345,0.272228,0.26052,0.3015,0.11416,0.102452,0.522503,0.523966,0.43981,0.184962,0.158434,0.782656,0.742956,0.609404,0.272228,0.201244,1.0,0.915843,0.21588,0.0927552,0.0662276,0.216246,0.242408,0.115258,0.0708013,0.0263447,0.321076,0.192645,0.0839737,0.251921,0.0279912,0.148189,0.0559824,0.163008,0.311196,0.118551,0.251921,0.0444566,0.222283,0.40011,0.148189,0.370472,0.192645,0.146131,0.258507,0.0802689,0.272914,0.121432
918,usf1213_LCC_L1_CL_M.jpg,0.0,0.0,0.0,0.0,0.0,0.0156519,0.0313039,0.156519,0.0,0.0156519,0.180867,0.0556513,0.431298,0.0139128,0.0973898,0.0536638,0.160991,0.160991,0.125215,0.0357758,0.0156519,0.0,0.0156519,0.0,0.0313039,0.140867,0.0176084,0.616295,0.0176084,0.105651,0.0939116,0.0469558,0.469558,0.0469558,0.0469558,0.0804956,0.0402478,0.0804956,0.0201239,0.0402478,0.0695641,0.0,0.236518,0.0,0.139128,0.391298,0.0,0.359994,0.0,0.0469558,0.0556513,0.0973898,0.083477,0.0,0.0556513,0.107328,0.0178879,0.232543,0.0536638,0.0894396,0.178879,0.0178879,0.357758,0.0357758,0.0536638,0.241487,0.0402478,0.261611,0.0804956,0.0201239,0.0357758,0.0,0.107328,0.0178879,0.0,0.091995,0.0,0.091995,0.0229988,0.0229988,0.0660238,0.00447198,0.152482,0.00894396,0.056024,0.26335,0.026762,0.501087,0.03347,0.10312,0.354901,0.0767612,0.774002,0.0531591,0.153119,0.438272,0.131543,0.915508,0.10866,0.200234,0.0625456,0.0619866,0.187202,0.0347821,0.0372044,0.129004,0.123973,0.378317,0.0695641,0.0822347,0.226767,0.182536,0.684376,0.108748,0.149765,0.30279,0.238925,1.0,0.156193,0.204686,0.0430428,0.0122281,0.197117,0.00440211,0.0381516,0.102234,0.0759616,0.285586,0.051552,0.0550923,0.220307,0.0145339,0.30397,0.0290679,0.0649679,0.0726874,0.0288194,0.128836,0.0236376,0.0420224,0.170432,0.0404885,0.382331,0.0161411,0.0638034,0.141415,0.0399509,0.275181,0.0300996,0.0564715
2055,usf1984_LMLO_L1_MS_M.jpg,0.0,0.0403292,0.120988,0.0403292,0.0806584,0.0453704,0.0,0.0453704,0.0,0.0907407,0.0,0.0,0.0806584,0.0,0.0,0.103704,0.0,0.0,0.0,0.0,0.0907407,0.0,0.0,0.0,0.0907407,0.102083,0.0,0.153125,0.0,0.0510417,0.0,0.0,0.0907407,0.0453704,0.0453704,0.0,0.0,0.0,0.0,0.0,0.0,0.0403292,0.0,0.0403292,0.0,0.0453704,0.0,0.0,0.0907407,0.0,0.0,0.0,0.0403292,0.0,0.0403292,0.0,0.0,0.0,0.0,0.0518519,0.0,0.674074,0.0,0.0,0.0,0.0,0.991667,0.116667,0.0,0.0,0.0,0.985185,0.0,0.0518519,0.0,0.0,1.0,0.0,0.0,0.0,0.0226852,0.188683,0.0302469,0.0201646,0.0428498,0.0708912,0.4366,0.109037,0.0428498,0.0782954,0.0708912,0.682896,0.16197,0.0671553,0.0997203,0.0968171,0.932896,0.16197,0.0671553,0.112683,0.0372685,0.0100823,0.0617541,0.0100823,0.0428498,0.0972222,0.0100823,0.0932613,0.0100823,0.0882202,0.171354,0.0100823,0.151707,0.0100823,0.123666,0.245486,0.0100823,0.212674,0.0214249,0.170454,0.0595486,0.0100823,0.0798708,0.0100823,0.0782954,0.0259259,0.0,0.0428498,0.0113426,0.0113426,0.0113426,0.426517,0.0291667,0.0327675,0.0,0.0,0.496296,0.0100823,0.012963,0.0230453,0.0368634,0.0,0.0710487,0.0340278,0.0341853,0.018533,0.230703,0.0382869,0.0227752,0.0171433
2561,usf4010_LCC_L1_MS_B.jpg,0.0991178,0.0991178,0.148677,0.396471,0.297353,0.0,0.167261,0.111508,0.111508,0.0,0.198236,0.0495589,0.0,0.0991178,0.247794,0.191156,0.0637186,0.0,0.0637186,0.127437,0.278769,0.0,0.0,0.223015,0.111508,0.376338,0.125446,0.188169,0.062723,0.0,0.334523,0.111508,0.0557538,0.334523,0.167261,0.0716834,0.0716834,0.143367,0.358417,0.716834,0.396471,0.0495589,0.148677,0.198236,0.198236,0.334523,0.167261,0.0557538,0.334523,0.334523,0.297353,0.148677,0.148677,0.0495589,0.247794,0.509749,0.318593,0.573467,0.191156,0.254874,0.127437,0.573467,0.191156,0.955779,0.191156,0.21505,0.860201,0.21505,0.4301,0.4301,0.318593,0.191156,0.700904,0.191156,0.44603,0.245772,0.491543,0.819239,0.0,0.0819239,0.225449,0.180536,0.122127,0.443375,0.199563,0.456926,0.510578,0.264747,0.678088,0.390719,0.744102,0.635803,0.491081,0.846677,0.667939,0.998692,0.872188,0.875099,1.0,0.963206,0.122127,0.0949141,0.065046,0.167704,0.168146,0.289167,0.165049,0.0929229,0.292043,0.289831,0.550292,0.22473,0.139965,0.404187,0.411516,0.845488,0.299898,0.200946,0.575182,0.513067,0.188556,0.0979562,0.112088,0.198429,0.102215,0.198899,0.0741171,0.0497801,0.213944,0.314832,0.26837,0.412622,0.152659,0.479659,0.288504,0.342867,0.287492,0.560572,0.107968,0.257656,0.335684,0.138223,0.112088,0.195332,0.187395,0.286455,0.228114,0.218775,0.249226,0.262096
2016,usf1937_LCC_L1_CL_B.jpg,0.0924967,0.0924967,0.107913,0.0462483,0.0924967,0.0520294,0.190774,0.589666,0.0,0.0346863,0.0462483,0.138745,0.385403,0.0308322,0.0,0.0198207,0.297311,0.0,0.0,0.0198207,0.0173431,0.0173431,0.364206,0.0,0.0520294,0.0975551,0.0585331,0.214621,0.0780441,0.117066,0.0520294,0.0867156,0.0346863,0.0520294,0.0,0.0445966,0.13379,0.0445966,0.13379,0.0,0.0616645,0.0308322,0.154161,0.0154161,0.107913,0.0520294,0.104059,0.0693725,0.0693725,0.0693725,0.0462483,0.215826,0.138745,0.107913,0.0308322,0.0792829,0.198207,0.138745,0.0594622,0.178386,0.0396414,0.0792829,0.0792829,0.0198207,0.0991036,0.0,0.0668949,0.0445966,0.0222983,0.0668949,0.0,0.0,0.0198207,0.0,0.0198207,0.0,0.0254838,0.0254838,0.0,0.127419,0.0527864,0.0549887,0.176391,0.0203713,0.0878856,0.10319,0.160054,0.405955,0.0628,0.159891,0.139321,0.270376,0.550619,0.110494,0.172554,0.175246,0.434073,0.602825,0.158807,0.25396,0.0526488,0.179832,0.270746,0.0192701,0.0367509,0.0865092,0.340875,0.605564,0.0269782,0.063385,0.131751,0.468858,0.846622,0.0541973,0.110614,0.178438,0.583834,1.0,0.0867156,0.157843,0.0648561,0.0897868,0.319102,0.0310731,0.0740696,0.0406738,0.16414,0.116171,0.0541629,0.00495518,0.0383338,0.0702672,0.0868533,0.0317269,0.085821,0.0313828,0.109879,0.0806986,0.0418437,0.0891146,0.0619656,0.116283,0.114356,0.0768397,0.0543177,0.043089,0.115142,0.0995199,0.0511433,0.0585521
3367,5201336.jpg,0.024637,0.0351958,0.225253,0.0,0.0,0.0281566,0.0,0.25341,0.00351958,0.0,0.00351958,0.00351958,0.24989,0.0281566,0.0,0.0,0.0316762,0.225693,0.0277167,0.0,0.0,0.024637,0.25341,0.00703916,0.0,0.0,0.0,0.285086,0.0,0.0,0.0,0.0,0.285086,0.0,0.0,0.0,0.0158381,0.269248,0.0,0.0,0.0105587,0.00703916,0.239331,0.0281566,0.0,0.00703916,0.00351958,0.274527,0.0,0.0,0.00703916,0.0,0.278047,0.0,0.0,0.00395952,0.0,0.281126,0.0,0.0,0.0554333,0.0277167,0.158381,0.0197976,0.0158381,0.0554333,0.0197976,0.201936,0.00395952,0.0,0.0197976,0.00791905,0.257369,0.0,0.0,0.0400902,0.0222723,0.191542,0.0,0.0178179,0.0226573,0.0236472,0.219094,0.0137484,0.00395952,0.0453146,0.0294765,0.472833,0.0156181,0.00395952,0.0529037,0.0323361,0.740431,0.0226573,0.00395952,0.0639161,0.0497828,0.982333,0.0295864,0.00841399,0.0140783,0.0175979,0.238561,0.0148482,0.0,0.0219974,0.0325561,0.484162,0.0314562,0.0,0.0228773,0.0475143,0.737681,0.0471843,0.0,0.0228773,0.0615926,1.0,0.0558733,0.0,0.0131984,0.0149582,0.254289,0.00263968,0.0,0.000879894,0.0127585,0.257479,0.0139683,0.0,0.0321161,0.0145183,0.218544,0.0129784,0.00395952,0.0177216,0.00754784,0.252021,0.0,0.00445447,0.00351958,0.000879894,0.280686,0.0,0.0,0.0135593,0.00892612,0.252183,0.00673669,0.0021035
180,usf0125_RCC_L1_MS_M.jpg,0.0,0.252504,0.291351,0.0,0.0388467,0.0,0.349621,0.284067,0.0218513,0.0437026,0.0,0.371472,0.240364,0.0874052,0.109256,0.131108,0.458877,0.0218513,0.152959,0.196662,0.0218513,0.0,0.17481,0.0,0.0,0.0,0.0491654,0.0245827,0.0,0.0,0.0245827,0.0,0.0,0.0245827,0.0491654,0.0,0.0491654,0.0,0.0245827,0.0245827,0.0,0.196662,0.0,0.0,0.0,0.0,0.221244,0.0,0.0,0.0,0.0,0.196662,0.0,0.0491654,0.0,0.0,0.245827,0.0245827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00546282,0.112291,0.11654,0.0,0.00971168,0.00546282,0.267299,0.193703,0.00546282,0.0206373,0.0116085,0.409332,0.253794,0.0457511,0.0602428,0.0443854,0.5978,0.265402,0.0901366,0.115554,0.0327769,0.358118,0.209408,0.0655539,0.0971168,0.0710167,0.653111,0.389681,0.131108,0.184522,0.109256,0.872989,0.505083,0.191199,0.261002,0.153642,1.0,0.560395,0.235584,0.322458,0.00546282,0.162822,0.193703,0.00546282,0.0206373,0.0389226,0.219879,0.0655539,0.0723824,0.0949165,0.0,0.104476,0.0,0.0,0.0,0.0,0.110622,0.00614568,0.0122914,0.0,0.00614568,0.116768,0.00614568,0.018437,0.0122914,0.0112671,0.137936,0.0194613,0.0257777,0.026802
3182,5115714.jpg,0.0282503,0.0242145,0.23811,0.0363218,0.0,0.0,0.032286,0.270396,0.0242145,0.0,0.0,0.0686078,0.221966,0.0242145,0.0,0.0,0.0953447,0.040862,0.0,0.00454022,0.00403575,0.0,0.290574,0.032286,0.0,0.0,0.0,0.326896,0.0,0.0,0.0,0.0,0.326896,0.0,0.0,0.00454022,0.040862,0.272413,0.00908045,0.0,0.0,0.0282503,0.290574,0.00807151,0.0,0.0,0.0,0.326896,0.0,0.0,0.0,0.0,0.326896,0.0,0.0,0.0181609,0.00908045,0.276954,0.00454022,0.00908045,0.0544827,0.0272413,0.227011,0.0181609,0.0,0.0,0.0,0.322356,0.0,0.00454022,0.0272413,0.0181609,0.19523,0.0,0.0181609,0.0102155,0.0102155,0.0459698,0.0,0.0,0.0216922,0.0199265,0.261567,0.0237101,0.0,0.0216922,0.027998,0.573203,0.0297637,0.00113506,0.0285025,0.0496902,0.84095,0.0358173,0.00567528,0.0367317,0.0885659,1.0,0.0392225,0.00908045,0.00706257,0.0551133,0.192833,0.0211877,0.00113506,0.00807151,0.104173,0.398783,0.0413665,0.00227011,0.00908045,0.145161,0.618858,0.0554916,0.00340517,0.0100894,0.168997,0.865165,0.0635631,0.00454022,0.00807151,0.0141251,0.281494,0.0232056,0.0,0.00113506,0.0512036,0.215535,0.00832374,0.00113506,0.0136207,0.0138729,0.291709,0.0065581,0.00113506,0.0139044,0.00936421,0.211262,0.00113506,0.00681034,0.0,0.0,0.326896,0.0,0.0,0.00716504,0.0186102,0.261351,0.00400422,0.00227011
32,usf0019_LCC_L1_MS_B.jpg,0.199595,0.439108,0.0,0.0,0.0,0.314361,0.35927,0.0,0.0,0.0,0.0898176,0.35927,0.0449088,0.0,0.134726,0.224544,0.35927,0.0,0.0,0.0,0.134726,0.0449088,0.134726,0.0,0.0449088,0.353657,0.0,0.101045,0.0,0.0505224,0.252612,0.0,0.151567,0.0505224,0.0,0.0505224,0.0,0.0,0.0505224,0.0505224,0.493997,0.0449088,0.179635,0.134726,0.0449088,0.707313,0.0,0.20209,0.151567,0.101045,0.252612,0.0505224,0.0505224,0.0505224,0.0505224,0.151567,0.0,0.101045,0.0,0.0,0.269453,0.0,0.0,0.0898176,0.134726,0.303134,0.0,0.0,0.0505224,0.0505224,0.151567,0.0,0.0,0.0505224,0.101045,0.0505224,0.0,0.0,0.0505224,0.0,0.274443,0.132231,0.0785904,0.056136,0.056136,0.694059,0.222049,0.154374,0.106658,0.106658,0.880711,0.324497,0.216123,0.14455,0.178232,1.0,0.414315,0.241385,0.169811,0.190862,0.207079,0.37923,0.0112272,0.0,0.0336816,0.397942,0.65991,0.056136,0.0,0.0785904,0.598628,0.850772,0.126306,0.0,0.13613,0.840012,0.951817,0.22314,0.0126306,0.159988,0.250585,0.210822,0.0589428,0.0,0.0238578,0.154374,0.179635,0.049119,0.0252612,0.0463122,0.443474,0.0112272,0.0954312,0.106658,0.0828006,0.151567,0.0126306,0.0378918,0.0378918,0.0378918,0.391548,0.0126306,0.126306,0.063153,0.0505224,0.285241,0.0540309,0.077187,0.0582411,0.0543817
3226,5170052.jpg,0.00352307,0.0387537,0.211384,0.0317076,0.0,0.0140923,0.0704613,0.17263,0.0140923,0.00352307,0.00704613,0.0739844,0.155015,0.00704613,0.0140923,0.00396345,0.0871959,0.154574,0.0079269,0.0,0.0,0.0317076,0.253661,0.0,0.0,0.0,0.00704613,0.278322,0.0,0.0,0.0,0.0,0.285368,0.0,0.0,0.0,0.0158538,0.269514,0.0,0.0,0.0,0.0317076,0.253661,0.0,0.0,0.0,0.0,0.285368,0.0,0.0,0.0,0.0,0.285368,0.0,0.0,0.0,0.0,0.285368,0.0,0.0,0.00396345,0.00396345,0.253661,0.0237807,0.0,0.0,0.0,0.285368,0.0,0.0,0.0,0.0,0.285368,0.0,0.0,0.0,0.0,0.285368,0.0,0.0,0.00187163,0.0265331,0.243091,0.0138721,0.0,0.00539469,0.0459099,0.498514,0.0173951,0.000880766,0.00715623,0.064406,0.751294,0.0191567,0.00440383,0.00814709,0.0901684,1.0,0.0211384,0.00440383,0.00715623,0.0675988,0.173401,0.0151932,0.00440383,0.0134317,0.133436,0.357371,0.0224595,0.00880766,0.0161841,0.18342,0.567764,0.0262028,0.0123307,0.0171749,0.214907,0.810745,0.0281845,0.0123307,0.00440383,0.0369922,0.228999,0.01145,0.000880766,0.00275239,0.0442585,0.216118,0.00374326,0.00352307,0.000990862,0.00891776,0.269514,0.00594517,0.0,0.0,0.0,0.285368,0.0,0.0,0.0,0.00176153,0.283607,0.0,0.0,0.000935814,0.0137344,0.263652,0.00242211,0.000880766
1486,usf1632_LCC_L1_CL_B.jpg,0.153435,0.0767173,0.172614,0.0383586,0.0767173,0.302074,0.0215767,0.237344,0.151037,0.107884,0.191793,0.0383586,0.0958966,0.0958966,0.153435,0.295909,0.0246591,0.147955,0.197273,0.123296,0.107884,0.107884,0.194191,0.107884,0.0215767,0.364107,0.0728215,0.194191,0.0242738,0.121369,0.431535,0.0863069,0.0863069,0.107884,0.107884,0.110966,0.055483,0.110966,0.0832245,0.110966,0.153435,0.134255,0.0767173,0.134255,0.0383586,0.237344,0.107884,0.12946,0.12946,0.12946,0.364407,0.115076,0.191793,0.134255,0.115076,0.147955,0.246591,0.0739774,0.172614,0.0739774,0.123296,0.0246591,0.147955,0.0986365,0.0986365,0.166449,0.0,0.277415,0.0277415,0.0,0.0739774,0.0986365,0.221932,0.0246591,0.0739774,0.0317046,0.0,0.0634092,0.0634092,0.0317046,0.134512,0.0858788,0.147869,0.0947835,0.0588223,0.402006,0.136449,0.357472,0.177912,0.148501,0.667434,0.221044,0.506454,0.268585,0.261093,0.814067,0.302727,0.605531,0.397715,0.346079,0.235803,0.0403279,0.163452,0.120641,0.115333,0.460218,0.0884475,0.332299,0.258664,0.21688,0.700141,0.149378,0.490357,0.364996,0.321799,1.0,0.222296,0.646018,0.474324,0.415331,0.231875,0.0697498,0.199585,0.0803883,0.0818867,0.257551,0.0512019,0.110281,0.121069,0.123895,0.170131,0.0666995,0.157887,0.0975234,0.0666139,0.154511,0.115076,0.137778,0.0987343,0.0736838,0.349348,0.095522,0.150438,0.0989683,0.118447,0.232885,0.0821248,0.139096,0.104074,0.09566
2963,mdb190_72.png,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25
