,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1338,usf1543_LCC_L1_MS_B.jpg,-1.45539e-16,-2.74964e-18,-2.44378e-16,3.12633e-13,0,0,0,0.0,7.99679e-14,4.11136e-15,2.42204e-14,8.31576e-11,5.79792e-07,1.1991e-10,3.33353e-06,1
410,usf0277_LCC_L1_MS_B.jpg,5.57771e-17,6.29825e-20,-6.3068e-17,1.49954e-13,0,0,0,0.0,5.11697e-15,3.42208e-16,5.42773e-15,4.40427e-11,9.64684e-08,1.62448e-12,4.79669e-10,1
405,usf0274_LCC_L1_MS_B.jpg,-2.8423700000000004e-18,7.46689e-19,1.90286e-17,1.79645e-13,0,0,0,0.0,1.47909e-15,2.2803e-16,3.66817e-14,6.32021e-11,3.03651e-10,2.5617e-11,1.20275e-06,1
1733,usf1779_RMLO_L1_MS_B.jpg,4.59009e-18,-2.8312e-19,-3.3123800000000003e-18,1.01775e-13,0,0,0,8.25256e-13,5.58561e-16,6.24107e-17,3.37385e-16,2.82019e-11,5.04973e-09,2.65185e-12,3.09178e-09,1
1674,usf1750_LCC_L1_MS_B.jpg,-1.98386e-18,-2.53663e-19,-5.88059e-17,1.42383e-13,0,0,0,0.0,4.59767e-15,1.92385e-16,4.70422e-15,3.91648e-11,3.39258e-10,5.92068e-12,6.79487e-07,1
643,usf0392_RMLO_L1_CL_B.jpg,2.9204100000000004e-18,6.321900000000001e-19,2.10029e-17,1.83739e-13,0,0,0,0.0,2.00928e-15,3.59116e-16,1.93637e-15,4.97967e-11,8.29296e-10,1.80807e-11,6.22104e-11,1
2433,usf3460_LCC_L1_CL_B.jpg,2.85443e-17,1.26284e-19,-9.9313e-17,1.57605e-13,0,0,0,0.0,3.1974e-15,3.69216e-16,8.11247e-15,4.15451e-11,2.76733e-08,1.52869e-11,1.29989e-09,1
377,usf0251_RMLO_L1_MS_B.jpg,-4.4692e-17,6.1464e-19,-1.95025e-16,1.44842e-13,0,0,0,0.0,4.74538e-15,1.51199e-16,2.08936e-14,5.09135e-11,1.60388e-07,1.46983e-11,1.57058e-07,1
1884,usf1863_RCC_L1_MS_B.jpg,-5.9179e-18,-1.1831e-19,1.3781600000000002e-18,1.04565e-13,0,0,0,8.39339e-13,1.21504e-15,9.51965e-17,3.63714e-16,2.73346e-11,1.82994e-09,1.70078e-12,8.93537e-10,1
1160,usf1441_LCC_L1_CL_B.jpg,-5.6775100000000005e-18,2.52787e-19,-2.73923e-17,8.22823e-14,0,0,0,0.0,5.18762e-16,3.81767e-17,1.02924e-14,2.73235e-11,8.42893e-09,1.47383e-11,4.10707e-07,1
3139,5110343.jpg,-1.99967e-13,-8.65609e-16,-2.14105e-13,5.75069e-11,0,0,0,0.0,1.52752e-11,8.8548e-14,1.48255e-11,1.38563e-08,1.32844e-05,2.30141e-10,2.92426e-06,1
2878,usf4189_LCC_L1_CL_M.jpg,8.85029e-18,6.01524e-21,2.23448e-18,9.83862e-14,0,0,0,7.96921e-13,5.91898e-16,6.12761e-17,2.43532e-16,2.71219e-11,6.30156e-09,3.84308e-13,2.29581e-09,1
2794,usf4129_RMLO_L1_MS_M.jpg,4.61791e-17,6.302479999999999e-20,-2.89963e-17,8.76179e-14,0,0,0,7.31396e-13,3.42181e-15,6.70034e-17,7.15507e-15,2.96985e-11,4.16336e-07,9.47185e-13,2.40812e-07,1
2480,usf3490_RMLO_L1_MS_B.jpg,3.7966200000000005e-18,1.34627e-19,4.3320800000000003e-19,1.42312e-13,0,0,0,0.0,1.21539e-15,1.91495e-16,9.58329e-16,4.7462e-11,3.56538e-09,2.00697e-12,6.43463e-11,1
1791,usf1809_LCC_L1_CL_B.jpg,-5.661e-17,1.6635300000000002e-18,-1.60836e-16,1.40332e-13,0,0,0,0.0,4.12021e-14,1.18925e-15,2.31205e-14,4.62002e-11,2.23501e-07,2.39834e-10,5.83686e-07,1
3000,mdb264_110.png,2.37728e-11,6.86197e-13,-1.37295e-11,6.80391e-09,0,0,0,5.53216e-08,8.47082e-10,3.84436e-11,3.44708e-10,1.93515e-06,1.18329e-05,2.17624e-08,1.12219e-05,1
2071,usf3002_LMLO_L1_MS_B.jpg,-6.60714e-17,5.65767e-19,-1.05805e-16,1.26255e-13,0,0,0,1.04462e-12,6.1528e-15,1.8943e-16,1.26762e-14,4.19271e-11,2.11036e-07,1.53337e-11,1.12556e-09,1
428,usf0284_RCC_L1_MS_B.jpg,-4.96301e-17,9.992029999999999e-20,3.42223e-17,1.53672e-13,0,0,0,0.0,4.12842e-15,2.65833e-16,2.22979e-15,5.05664e-11,1.25214e-07,2.03855e-12,8.24154e-10,1
636,usf0390_RMLO_L1_MS_B.jpg,-1.34002e-16,2.72545e-19,1.23003e-16,2.26962e-13,0,0,0,0.0,1.28437e-14,5.70544e-16,1.12735e-14,6.22991e-11,4.01137e-07,2.60524e-11,1.79793e-09,1
1457,usf1614_RMLO_L1_CL_M.jpg,1.55254e-17,-2.0609500000000001e-19,1.2783300000000002e-18,1.05558e-13,0,0,0,8.5122e-13,1.23014e-15,9.21346e-17,4.28839e-16,2.8441e-11,1.87113e-08,1.71399e-11,4.8282e-10,1
2316,usf3362_RCC_L1_CL_B.jpg,2.03402e-17,8.962710000000001e-19,8.39785e-18,1.85331e-13,0,0,0,0.0,2.49888e-15,3.39546e-16,1.96222e-15,4.88337e-11,2.44618e-08,2.0138e-11,5.7382e-10,1
248,usf0166_RMLO_L1_MS_M.jpg,4.97378e-17,2.80546e-19,1.71525e-17,1.31839e-13,0,0,0,0.0,4.24632e-15,1.12866e-16,1.50584e-15,5.06454e-11,1.95446e-07,7.8167e-12,1.31389e-10,1
1,usf0001_RMLO_L1_MS_M.jpg,2.53729e-17,-1.38806e-19,1.56772e-17,1.36775e-13,0,0,0,0.0,1.80039e-15,1.28288e-16,1.68845e-15,4.96586e-11,5.89725e-08,6.56303e-12,1.15334e-10,1
2882,usf4195_LCC_L1_CL_B.jpg,-3.19783e-17,5.3211099999999993e-20,2.61059e-18,1.02765e-13,0,0,0,0.0,2.53831e-15,7.06332e-17,4.93904e-16,2.80721e-11,4.85886e-08,4.67696e-13,2.69929e-09,1
547,usf0355_LMLO_L1_CL_B.jpg,-4.79558e-17,2.4394000000000003e-19,-9.94288e-18,1.34388e-13,0,0,0,0.0,4.44761e-15,1.61214e-16,1.64862e-15,4.84118e-11,8.251e-08,1.36589e-11,3.61132e-11,1
1564,usf1684_LCC_L1_CL_B.jpg,-1.45005e-16,-2.11113e-19,-1.42605e-16,2.30959e-13,0,0,0,0.0,6.55362e-14,2.49981e-15,1.44335e-14,6.35924e-11,1.21982e-06,2.89681e-11,1.86158e-06,1
1682,usf1754_LCC_L1_MS_B.jpg,8.005050000000001e-19,-9.527849999999999e-20,-2.00502e-17,9.63874e-14,0,0,0,7.93215e-13,2.60279e-16,4.37105e-17,9.05691e-16,2.90112e-11,1.53852e-10,2.64749e-12,1.23797e-07,1
235,usf0158_LMLO_L1_MS_M.jpg,-1.68102e-17,1.67725e-19,2.01323e-17,1.62171e-13,0,0,0,0.0,2.2132e-15,2.95884e-16,3.44358e-14,5.30884e-11,9.70206e-09,2.87166e-12,1.17118e-06,1
89,usf0062_LCC_L2_MS_M.jpg,-3.57448e-17,-5.88923e-19,2.05883e-17,1.66364e-13,0,0,0,0.0,3.48333e-15,2.83591e-16,1.96162e-15,5.35667e-11,2.822e-08,4.90305e-12,1.02305e-10,1
2234,usf3077_RMLO_L2_CL_M.jpg,-1.6478e-17,2.5661e-20,-1.61744e-16,1.34931e-13,0,0,0,0.0,1.45783e-15,1.39623e-16,1.82093e-14,4.9692e-11,2.14929e-08,3.1977e-12,5.05168e-08,1
2608,usf4032_RCC_L1_MS_M.jpg,-3.98363e-19,6.09247e-20,1.42588e-17,8.41489e-14,0,0,0,6.92539e-13,4.75732e-16,5.19986e-17,6.28268e-16,2.54794e-11,3.34999e-11,2.95725e-12,8.21442e-08,1
29,usf0017_LMLO_L1_MS_M.jpg,-1.18757e-17,3.61007e-19,-6.39621e-17,1.05459e-13,0,0,0,0.0,8.03965e-16,1.12017e-16,7.00189e-15,4.10099e-11,1.2625e-08,3.18089e-12,6.17125e-10,1
218,usf0150_LMLO_L2_CL_M.jpg,-1.36728e-17,-7.527249999999999e-20,5.39379e-19,1.67268e-13,0,0,0,0.0,2.53848e-15,4.28328e-16,2.4244e-15,4.99219e-11,1.00504e-08,8.09536e-12,4.55117e-11,1
2239,usf3079_RCC_L1_CL_M.jpg,-3.6051e-18,1.44739e-19,-2.19533e-16,1.16718e-13,0,0,0,0.0,5.82703e-16,9.67602e-17,2.50407e-14,4.41094e-11,9.15881e-10,2.0251e-12,3.60365e-07,1
1488,usf1632_RCC_L1_CL_M.jpg,-1.14063e-17,-9.544009999999999e-20,2.2827e-17,1.05125e-13,0,0,0,0.0,4.0557e-15,1.45946e-15,2.66387e-15,2.61033e-11,5.79854e-09,2.35129e-11,1.47395e-07,1
1142,usf1433_RCC_L1_CL_B.jpg,-1.47758e-17,4.89668e-19,3.54167e-17,8.83673e-14,0,0,0,0.0,3.54985e-15,1.44172e-16,2.41203e-15,2.49069e-11,7.02594e-09,2.32651e-11,3.83666e-07,1
2392,usf3418_LMLO_L1_CL_B.jpg,-2.55415e-17,1.77448e-19,-5.98568e-17,1.43215e-13,0,0,0,0.0,2.81955e-15,2.00894e-16,4.39503e-15,4.41967e-11,2.01485e-08,4.30478e-12,4.0776e-10,1
1784,usf1805_LCC_L1_MS_B.jpg,-2.36007e-17,-1.9120599999999998e-20,2.0386e-16,1.0605e-13,0,0,0,0.0,3.62774e-15,1.41344e-16,4.07353e-14,2.68163e-11,7.04649e-08,1.2755e-12,2.67405e-06,1
579,usf0374_RCC_L1_MS_B.jpg,4.49475e-17,-6.41964e-19,-1.99314e-16,1.68672e-13,0,0,0,0.0,5.81984e-15,1.39562e-15,1.81272e-14,4.93584e-11,1.15489e-07,1.76966e-11,5.09134e-08,1
2226,usf3075_RMLO_L3_CL_M.jpg,1.33007e-17,6.597159999999999e-20,-1.67786e-17,1.30655e-13,0,0,0,0.0,1.25134e-15,1.61453e-16,1.14293e-15,4.57282e-11,1.03748e-08,4.56701e-12,1.31837e-10,1
3003,mdb270_113.png,5.3734e-13,1.0688e-14,1.36262e-13,3.3998e-10,0,0,0,2.83335e-09,2.10459e-11,1.77547e-12,6.57749e-12,1.10895e-07,2.59199e-06,9.74257e-10,4.10455e-07,1
3431,5215722.jpg,-8.72034e-13,-5.54663e-15,-8.25546e-13,7.84754e-11,0,0,0,0.0,1.06509e-10,9.0285e-13,1.00133e-10,1.68641e-08,8.96034e-05,2.36674e-09,6.7788e-06,1
2199,usf3063_RCC_L1_MS_M.jpg,8.82555e-18,-4.4416499999999996e-21,-1.63904e-16,1.34979e-13,0,0,0,0.0,1.21103e-15,1.62044e-16,1.7296e-14,4.4572e-11,2.84191e-09,7.18949e-12,6.40914e-09,1
2584,usf4020_RMLO_L1_MS_B.jpg,2.26552e-17,1.2045100000000001e-18,-2.79404e-17,1.29423e-13,0,0,0,1.01862e-12,1.06828e-15,8.79764e-17,1.03555e-15,3.0624e-11,6.63514e-08,1.17636e-10,1.50422e-07,1
1372,usf1562_LMLO_L1_CL_B.jpg,1.48475e-17,3.8128899999999995e-20,4.53795e-19,1.02663e-13,0,0,0,8.27341e-13,8.8534e-16,7.14498e-17,2.88445e-16,2.74749e-11,2.09466e-08,5.18144e-12,1.38749e-10,1
291,usf0192_RCC_L1_MS_M.jpg,-3.85287e-17,2.20035e-19,6.20121e-17,1.93335e-13,0,0,0,0.0,4.34708e-15,3.68564e-16,4.63829e-15,5.41072e-11,8.18913e-08,2.3336e-12,2.86276e-10,1
2621,usf4039_LCC_L1_MS_B.jpg,1.12365e-17,1.8169e-27,3.30423e-17,7.49688e-14,0,0,0,0.0,2.62354e-15,1.03497e-16,2.94417e-15,2.36932e-11,1.1716e-09,4.21428e-12,4.87888e-07,1
824,usf1144_RCC_L1_MS_M.jpg,-4.525070000000001e-18,2.25535e-19,8.67832e-18,9.63481e-14,0,0,0,7.80478e-13,6.27929e-16,6.46486e-17,3.45872e-16,2.65287e-11,1.24872e-09,3.49907e-12,2.2755e-08,1
1895,usf1869_LCC_L1_MS_B.jpg,1.80132e-18,-1.10389e-19,2.9624e-18,9.80662e-14,0,0,0,7.95503e-13,3.44325e-16,4.85147e-17,1.93844e-16,2.71573e-11,6.53988e-10,1.18354e-11,3.27656e-09,1
232,usf0157_LMLO_L1_MS_M.jpg,-1.00407e-16,7.13055e-20,-6.55468e-17,1.77795e-13,0,0,0,1.41573e-12,9.37308e-15,4.92441e-16,4.68367e-15,4.67125e-11,2.93401e-07,3.12147e-12,4.48144e-10,1
1512,usf1647_LMLO_L1_CL_B.jpg,2.15467e-17,-6.28638e-20,-3.1373e-17,9.71087e-14,0,0,0,0.0,2.91343e-15,1.09362e-16,2.51452e-15,3.53787e-11,1.18209e-07,2.00339e-12,3.72028e-07,1
1010,usf1357_RMLO_L1_MS_B.jpg,-5.565660000000001e-18,1.45625e-20,1.97312e-17,9.37983e-14,0,0,0,7.55987e-13,7.80088e-16,6.64518e-17,9.10437e-16,2.52645e-11,2.19965e-09,5.16828e-12,1.22083e-07,1
2928,mdb115_37.png,-6.61316e-14,-2.61684e-15,-8.24658e-14,5.73223e-11,0,0,0,4.86983e-10,4.44065e-12,1.73039e-13,5.84504e-12,2.14758e-08,2.46622e-06,3.5165e-09,7.32473e-06,1
3054,4150133.jpg,-1.0446e-13,-1.49337e-16,-1.09641e-13,4.42806e-11,0,0,0,0.0,5.50726e-12,5.41387e-14,8.75e-12,1.17212e-08,4.40373e-06,5.8966e-11,1.35969e-07,1
283,usf0187_LMLO_L1_MS_M.jpg,1.95228e-17,6.69197e-19,-2.82365e-17,1.63203e-13,0,0,0,0.0,2.73812e-15,2.91445e-16,2.31543e-15,4.64872e-11,4.11067e-09,1.21779e-11,2.29648e-10,1
363,usf0231_LMLO_L1_CL_B.jpg,1.95582e-17,2.09918e-19,-1.73376e-17,1.50444e-13,0,0,0,0.0,1.82701e-15,2.3438e-16,1.54915e-15,4.64256e-11,7.71818e-09,8.62362e-12,1.37225e-10,1
1128,usf1424_RCC_L1_MS_B.jpg,1.21099e-18,2.38064e-19,1.34108e-17,8.20578e-14,0,0,0,6.76841e-13,3.43409e-16,3.8379e-17,5.82947e-16,2.53675e-11,1.39838e-09,4.06653e-12,7.13988e-08,1
2810,usf4140_LCC_L1_MS_M.jpg,3.98576e-18,2.23433e-21,-1.34999e-19,8.19931e-14,0,0,0,6.87553e-13,2.67514e-16,3.58402e-17,1.59292e-16,2.74414e-11,1.31584e-09,5.95134e-13,2.13025e-10,1
2358,usf3391_RCC_L1_MS_B.jpg,-2.19046e-17,4.39042e-19,7.43292e-17,1.94699e-13,0,0,0,0.0,2.61227e-15,3.49569e-16,5.23017e-15,5.43637e-11,2.75204e-08,3.78233e-12,5.58381e-10,1
3280,5182421.jpg,-1.26104e-13,2.86546e-16,-9.27151e-14,4.53769e-11,0,0,0,0.0,1.00107e-11,1.52929e-13,6.25749e-12,1.2016e-08,5.98165e-06,1.40595e-10,3.8617e-07,1
822,usf1143_LCC_L1_MS_M.jpg,-3.3939600000000005e-18,1.63738e-19,-1.43765e-17,6.64824e-14,0,0,0,5.71255e-13,1.51975e-16,2.04102e-17,1.0029e-14,2.57812e-11,2.6574e-09,5.76577e-12,4.63325e-07,1
2421,usf3441_RCC_L1_CL_M.jpg,7.953160000000001e-18,-1.5098800000000001e-19,5.67904e-17,1.36375e-13,0,0,0,0.0,6.246e-16,9.79287e-17,4.79179e-15,5.37335e-11,6.12885e-09,2.03045e-12,6.27754e-10,1
1390,usf1574_RCC_L1_MS_M.jpg,1.64194e-19,1.00766e-19,-2.56846e-18,8.77379e-14,0,0,0,7.33707e-13,3.4728e-16,4.54901e-17,2.30571e-16,2.90076e-11,5.2146e-11,1.40687e-12,2.32347e-09,1
47,usf0027_LMLO_L1_MS_M.jpg,-3.93934e-17,-3.33664e-19,-2.93073e-18,1.50582e-13,0,0,0,0.0,3.10117e-15,2.21118e-16,8.86252e-16,4.8559e-11,6.66538e-08,1.27747e-11,5.01418e-11,1
2803,usf4135_RCC_L1_MS_M.jpg,5.77441e-18,2.6341099999999997e-20,5.43478e-18,7.33448e-14,0,0,0,6.21928e-13,3.75591e-16,3.57818e-17,2.73738e-16,2.63271e-11,9.47251e-09,4.46863e-13,1.53416e-08,1
942,usf1227_LMLO_L1_CL_M.jpg,3.5853900000000005e-18,1.2421899999999998e-20,-1.22264e-17,8.78067e-14,0,0,0,7.31729e-13,3.11537e-16,3.98199e-17,5.1008e-16,2.83926e-11,9.03389e-10,1.19858e-12,5.80478e-08,1
2304,usf3356_RCC_L1_MS_B.jpg,-8.06242e-18,-2.95145e-20,7.224060000000001e-18,1.62782e-13,0,0,0,0.0,1.52983e-15,2.29314e-16,1.2286e-15,4.82475e-11,4.73191e-09,8.90041e-13,2.44539e-10,1
2222,usf3075_RCC_L2_CL_M.jpg,1.15908e-17,1.88337e-19,-4.37473e-18,1.47406e-13,0,0,0,0.0,1.78036e-15,2.17602e-16,1.3702e-15,4.64021e-11,2.28364e-08,1.5253e-12,1.08469e-10,1
2690,usf4075_LMLO_L1_MS_B.jpg,8.01318e-19,-1.22612e-19,2.15955e-17,7.3076e-14,0,0,0,6.12764e-13,1.05289e-15,4.34047e-17,1.53992e-15,2.51252e-11,5.88596e-10,7.08133e-13,2.40636e-07,1
674,usf0411_LCC_L1_CL_B.jpg,1.29025e-17,4.50541e-19,2.17308e-17,2.7965e-13,0,0,0,0.0,2.58951e-15,4.1281e-16,1.04735e-13,8.86832e-11,1.11173e-09,7.47179e-12,3.16666e-06,1
2694,usf4078_LCC_L1_MS_B.jpg,1.15758e-18,1.50147e-20,-3.11787e-18,1.0781e-13,0,0,0,8.66681e-13,8.84336e-16,7.91944e-17,2.76802e-16,2.85212e-11,1.51531e-09,9.27035e-13,1.849e-09,1
2611,usf4033_LMLO_L1_MS_B.jpg,-4.2545100000000005e-18,3.39962e-19,2.04834e-17,8.29057e-14,0,0,0,6.81753e-13,7.69372e-16,5.71209e-17,1.19199e-15,2.5167e-11,3.8554e-09,1.47631e-11,1.7611e-07,1
787,usf1124_LCC_L1_CL_M.jpg,2.5842e-18,4.0767500000000003e-19,5.51418e-19,9.42825e-14,0,0,0,7.72178e-13,1.83015e-16,3.52934e-17,1.93224e-16,2.75716e-11,1.69823e-09,6.61656e-12,1.54293e-10,1
2420,usf3440_RMLO_L1_CL_M.jpg,2.16951e-17,-2.4341e-19,-6.38364e-18,1.40866e-13,0,0,0,0.0,2.01282e-15,2.47966e-16,1.16997e-15,4.66946e-11,2.44519e-08,4.37319e-12,1.47861e-10,1
899,usf1191_LMLO_L1_CL_M.jpg,-1.98239e-17,-2.7865e-19,-6.58275e-17,1.33441e-13,0,0,0,0.0,8.5184e-15,3.81522e-16,5.81208e-15,4.0321e-11,4.56061e-08,2.21204e-11,9.38839e-07,1
3197,5154525.jpg,-2.55172e-13,-2.12024e-15,-3.13003e-13,5.40646e-11,0,0,0,0.0,2.21441e-11,1.53604e-13,3.47912e-11,1.1195e-08,1.33366e-05,7.6298e-10,9.1877e-07,1
1209,usf1470_LCC_L2_MS_B.jpg,-1.13216e-17,-8.25408e-19,-3.71684e-17,1.22624e-13,0,0,0,0.0,1.3751e-14,4.21517e-16,3.23467e-15,3.83861e-11,1.61069e-08,1.49757e-10,3.29211e-07,1
671,usf0409_RCC_L1_CL_B.jpg,1.54628e-17,2.6899200000000003e-19,-3.37913e-16,1.61626e-13,0,0,0,0.0,1.69375e-15,2.51055e-16,3.09124e-14,4.50803e-11,1.00781e-08,2.94322e-12,5.65114e-07,1
2110,usf3021_LMLO_L3_MS_M.jpg,3.2821600000000004e-18,4.16151e-19,-4.5004800000000006e-18,1.27011e-13,0,0,0,0.0,8.01689e-16,1.26401e-16,6.63122e-16,4.71371e-11,1.91566e-09,6.8303e-12,4.75407e-11,1
2326,usf3364_RMLO_L1_CL_B.jpg,1.96961e-17,-2.0398899999999997e-20,5.0335e-17,1.53332e-13,0,0,0,0.0,1.30895e-15,1.68019e-16,3.3285e-15,5.14831e-11,2.25826e-08,1.69747e-12,4.30032e-10,1
1875,usf1858_RCC_L1_MS_B.jpg,4.41613e-19,2.84119e-19,-5.55509e-19,8.38239e-14,0,0,0,7.01742e-13,2.50508e-16,3.48596e-17,1.34715e-16,2.77931e-11,2.78188e-10,1.45069e-11,5.29597e-11,1
1818,usf1823_RMLO_L1_MS_M.jpg,-5.02403e-17,-4.2809700000000003e-19,1.60815e-17,1.0126e-13,0,0,0,0.0,8.48498e-15,2.5196e-16,1.52109e-15,2.85873e-11,1.25431e-07,4.52776e-12,7.86912e-08,1
3274,5181753.jpg,-3.60826e-13,-2.62721e-15,-4.62581e-13,6.45475e-11,0,0,0,0.0,2.89338e-11,3.44739e-13,4.87918e-11,1.41219e-08,2.22903e-05,1.69714e-09,3.69209e-06,1
807,usf1134_RCC_L1_MS_M.jpg,2.6076900000000003e-18,-1.08371e-19,9.66192e-19,7.31475e-14,0,0,0,6.27063e-13,1.40701e-16,2.35631e-17,1.01222e-16,2.79015e-11,1.17316e-09,8.92213e-12,2.65166e-10,1
1603,usf1711_LMLO_L1_MS_B.jpg,8.20502e-17,-2.56363e-19,-2.62594e-16,3.13625e-13,0,0,0,0.0,9.29515e-14,3.93529e-15,2.42042e-14,7.20423e-11,2.49211e-07,1.11391e-11,3.67009e-06,1
2521,usf3509_LCC_L2_CL_M.jpg,7.034960000000001e-18,-5.76376e-19,4.81331e-17,2.21928e-13,0,0,0,0.0,2.22258e-15,3.5974e-16,2.88004e-15,5.97149e-11,3.43378e-09,1.7416e-11,2.55086e-10,1
2332,usf3367_LMLO_L1_CL_B.jpg,9.517660000000001e-18,1.39888e-19,1.9369e-18,1.53377e-13,0,0,0,0.0,1.2352e-15,1.95764e-16,8.15155e-16,4.79154e-11,5.37535e-09,1.13559e-12,1.82446e-10,1
2789,usf4126_RMLO_L1_MS_M.jpg,2.7006e-18,-2.2858600000000003e-19,-1.2316700000000002e-18,9.24732e-14,0,0,0,7.63032e-13,2.78187e-16,4.21263e-17,1.53264e-16,2.82608e-11,1.17658e-09,1.02479e-11,8.53343e-10,1
2040,usf1949_RCC_L1_CL_B.jpg,1.53872e-17,-2.72908e-21,3.663140000000001e-18,9.71088e-14,0,0,0,7.86793e-13,9.63526e-16,6.20778e-17,2.81931e-16,2.71715e-11,2.29683e-08,1.20792e-12,3.1612e-09,1
2544,usf4000_LMLO_L1_MS_B.jpg,5.14076e-17,-3.5937300000000003e-19,2.75253e-17,8.75063e-14,0,0,0,0.0,5.188e-15,1.49948e-16,2.05925e-15,2.67233e-11,1.24221e-07,9.40799e-12,2.92097e-07,1
3100,4160425.jpg,-4.11495e-13,-3.83914e-15,-2.67975e-13,7.26947e-11,0,0,0,0.0,4.58852e-11,2.20024e-13,1.8736e-11,1.628e-08,3.56997e-05,1.48888e-09,4.47199e-06,1
835,usf1149_LMLO_L1_MS_M.jpg,-1.3091900000000002e-18,4.72333e-20,-7.76623e-18,8.56903e-14,0,0,0,7.1937e-13,3.56713e-16,4.3053e-17,3.42087e-16,2.8906e-11,4.38165e-10,2.1711e-12,2.80798e-08,1
1410,usf1585_RCC_L1_CL_M.jpg,-1.4631e-17,4.39682e-20,2.37333e-17,8.66781e-14,0,0,0,0.0,9.43666e-15,2.79239e-16,2.34801e-15,2.6871e-11,2.1718e-08,2.58272e-12,2.03044e-07,1
1877,usf1859_RCC_L1_CL_B.jpg,1.4300200000000002e-18,-1.37645e-19,2.14345e-19,8.84037e-14,0,0,0,7.33929e-13,4.84097e-16,4.56245e-17,2.25861e-16,2.80561e-11,2.23926e-09,1.21441e-12,2.26954e-10,1
1011,usf1361_LCC_L1_MS_B.jpg,-2.26876e-17,-1.04595e-19,-9.70441e-18,9.06321e-14,0,0,0,0.0,4.49767e-15,1.01755e-16,1.58739e-15,3.1162e-11,1.05176e-07,4.01553e-12,3.20763e-08,1
2647,usf4053_LMLO_L1_CL_M.jpg,5.2497e-17,2.93106e-19,3.7029e-17,6.66824e-14,0,0,0,0.0,7.59186e-15,2.80258e-16,4.21196e-15,2.33644e-11,1.27101e-07,7.75774e-12,6.66299e-07,1
1879,usf1860_LCC_L1_MS_B.jpg,3.9548e-20,1.992e-19,-2.52095e-18,8.49939e-14,0,0,0,7.10022e-13,4.06077e-16,4.88107e-17,2.11386e-16,2.78196e-11,1.39085e-10,1.92435e-12,2.0194e-09,1
2124,usf3026_RCC_L2_CL_M.jpg,-3.3907200000000002e-18,-7.48219e-21,5.06584e-18,1.22945e-13,0,0,0,0.0,5.04402e-16,8.05399e-17,4.45469e-16,4.96858e-11,1.03943e-09,3.87822e-12,3.29492e-11,1
1562,usf1683_RCC_L1_MS_B.jpg,-6.65073e-18,-4.36497e-19,2.96054e-17,1.35539e-13,0,0,0,0.0,3.5952e-16,3.91026e-17,2.07687e-14,5.31961e-11,1.06623e-09,6.73791e-12,5.06505e-07,1
