,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
2402,usf3424_LMLO_L1_MS_B.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174229,0.0,0.0,0.174229,0.174229,0.0,0.0,0.0580762,0.0580762,0.0,0.116152,0.0,0.0,0.174229,0.0580762,0.326679,0.326679,0.45735,0.196007,0.196007,0.326679,0.0,0.0653358,0.718693,0.0,0.261343,0.0,0.0653358,0.261343,0.130672,0.522686,0.0,0.0580762,0.0580762,0.0,0.261343,0.130672,0.0653358,0.588022,0.130672,0.784029,0.45735,0.196007,0.0,0.326679,0.130672,0.196007,0.0,0.0653358,0.392015,0.116152,0.0580762,0.0,0.0580762,0.174229,0.45735,0.0,0.196007,0.784029,0.196007,0.326679,0.0,0.130672,0.0653358,0.196007,0.196007,0.130672,0.130672,0.261343,0.326679,0.188748,0.0145191,0.0145191,0.0725953,0.0580762,0.450091,0.128857,0.194192,0.46461,0.188748,0.852995,0.243194,0.292196,0.704174,0.362976,1.0,0.324864,0.355717,0.865699,0.575318,0.0435572,0.0,0.0145191,0.0580762,0.0435572,0.116152,0.0,0.0290381,0.15971,0.101633,0.270417,0.0816697,0.157895,0.310345,0.208711,0.462795,0.163339,0.303085,0.597096,0.272232,0.110708,0.0816697,0.114338,0.092559,0.0635209,0.190563,0.0,0.0471869,0.303085,0.076225,0.339383,0.0471869,0.0798548,0.372051,0.125227,0.359347,0.196007,0.114338,0.0980036,0.310345,0.424682,0.228675,0.196007,0.375681,0.163339,0.328494,0.117967,0.109347,0.287205,0.168784
1076,usf1396_LMLO_L1_MS_B.jpg,0.07754,0.0516933,0.827093,0.129233,0.07754,0.058155,0.261697,0.34893,0.145387,0.23262,0.0516933,0.361853,0.206773,0.0516933,0.15508,0.0664628,0.0996942,0.132926,0.166157,0.0996942,0.378007,0.0872324,0.261697,0.145387,0.0872324,0.0654243,0.130849,0.196273,0.130849,0.0,0.145387,0.058155,0.145387,0.058155,0.0290775,0.261697,0.0,0.112156,0.0373853,0.112156,0.258467,0.103387,0.0516933,0.103387,0.0516933,0.0872324,0.23262,0.0290775,0.34893,0.174465,0.0516933,0.258467,0.439393,0.07754,0.15508,0.0332314,0.265851,0.46524,0.0332314,0.166157,0.0664628,0.0,0.0,0.0664628,0.0332314,0.0,0.0,0.0373853,0.0,0.0373853,0.132926,0.0332314,0.0664628,0.0996942,0.132926,0.0427261,0.0427261,0.170904,0.21363,0.128178,0.195119,0.0605781,0.285121,0.111118,0.0624243,0.247822,0.21687,0.438037,0.267409,0.173542,0.343247,0.394796,0.652541,0.33918,0.291583,0.444276,0.496864,0.872848,0.451781,0.418129,0.0634628,0.193734,0.37893,0.123118,0.141233,0.202042,0.396354,0.616512,0.250274,0.28489,0.342439,0.566261,0.815929,0.373796,0.370392,0.50626,0.660243,1.0,0.498933,0.424393,0.144782,0.132868,0.408498,0.137714,0.0993481,0.13131,0.129926,0.149311,0.0783477,0.0990019,0.10304,0.0840016,0.029539,0.129695,0.0741937,0.0651441,0.150069,0.2855,0.106024,0.145585,0.0874344,0.170023,0.202533,0.153868,0.0896556,0.0967323,0.133505,0.166721,0.116984,0.102109
543,usf0344_LMLO_L2_CL_M.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12766,0.595745,0.12766,0.12766,0.12766,0.287234,0.478723,0.0478723,0.239362,0.143617,0.191489,0.430851,0.0957447,0.0,0.191489,0.191489,0.765957,0.239362,0.143617,0.239362,0.340426,0.212766,0.0851064,0.468085,0.340426,0.382979,0.0478723,0.143617,0.430851,0.239362,0.574468,0.239362,0.143617,0.239362,0.287234,0.287234,0.0478723,0.335106,0.287234,0.287234,0.468085,0.12766,0.0851064,0.297872,0.553191,0.335106,0.0478723,0.287234,0.430851,0.62234,0.382979,0.143617,0.0,0.239362,0.143617,0.430851,0.239362,0.191489,0.191489,0.239362,0.234043,0.234043,0.0744681,0.223404,0.255319,0.485372,0.37766,0.194149,0.49867,0.506649,0.772606,0.581117,0.253989,0.618351,0.662234,1.0,0.844415,0.445479,0.773936,0.853723,0.0,0.0,0.0,0.0,0.0,0.0319149,0.148936,0.0319149,0.0319149,0.0319149,0.135638,0.417553,0.0757979,0.12367,0.099734,0.287234,0.793883,0.143617,0.215426,0.215426,0.103723,0.268617,0.043883,0.0917553,0.0678191,0.0957447,0.299202,0.0837766,0.0359043,0.107713,0.381649,0.109043,0.150266,0.406915,0.43883,0.418883,0.167553,0.167553,0.239362,0.239362,0.359043,0.299202,0.107713,0.227394,0.215426,0.31383,0.21875,0.127327,0.227394,0.250332
3297,5185039.jpg,0.0313572,0.0352768,0.211661,0.0352768,0.00391965,0.0195982,0.0156786,0.266536,0.0156786,0.0,0.00783929,0.0509554,0.231259,0.0274375,0.0,0.0044096,0.0485056,0.207251,0.0264576,0.0308672,0.00783929,0.0391965,0.266536,0.00391965,0.0,0.00391965,0.00391965,0.309652,0.0,0.0,0.0,0.00391965,0.313572,0.0,0.0,0.00881921,0.0617344,0.180794,0.0132288,0.0176384,0.0823126,0.00391965,0.141107,0.0391965,0.0,0.0235179,0.00391965,0.286134,0.00391965,0.0,0.00783929,0.0156786,0.293974,0.0,0.0,0.0352768,0.0529152,0.0749633,0.0308672,0.00881921,0.0352768,0.0,0.0,0.0,0.0,0.0308672,0.0044096,0.0132288,0.022048,0.0044096,0.0308672,0.0308672,0.0529152,0.0132288,0.0044096,0.00992161,0.024804,0.0198432,0.00992161,0.0049608,0.0391965,0.0195982,0.154826,0.0195982,0.000979912,0.0586722,0.0265801,0.373714,0.0300098,0.00208231,0.0703087,0.0519353,0.596644,0.0401764,0.00318471,0.0849155,0.0989252,0.717357,0.0602952,0.0187561,0.0158011,0.0376041,0.229177,0.0262126,0.00869672,0.0257227,0.0761881,0.472073,0.044586,0.0164135,0.0317246,0.111832,0.725747,0.0590397,0.0241303,0.0357668,0.135718,1.0,0.066634,0.0318471,0.0156786,0.0235179,0.263596,0.0137188,0.000979912,0.00526703,0.0412788,0.233219,0.016781,0.0121264,0.0429936,0.00306222,0.110118,0.016291,0.0011024,0.0209762,0.0310663,0.110424,0.0135044,0.0045474,0.00881921,0.00685938,0.300833,0.000979912,0.0,0.019514,0.0205667,0.188648,0.0118891,0.00444405
37,usf0023_LMLO_L1_MS_M.jpg,0.106696,0.0711309,0.0355654,0.142262,0.248958,0.280078,0.0,0.0,0.0800222,0.120033,0.0800222,0.0,0.0,0.120033,0.3601,0.120033,0.0,0.0,0.160044,0.200056,0.160044,0.0400111,0.0,0.320089,0.160044,0.270075,0.18005,0.135038,0.090025,0.18005,0.3601,0.270075,0.090025,0.3601,0.18005,0.0,0.135038,0.090025,0.270075,0.135038,0.120033,0.120033,0.0,0.0400111,0.160044,0.270075,0.18005,0.135038,0.270075,0.405113,0.135038,0.18005,0.225063,0.090025,0.18005,0.090025,0.0450125,0.0450125,0.090025,0.315088,0.320089,0.120033,0.0800222,0.440122,0.320089,0.090025,0.270075,0.18005,0.225063,0.450125,0.0450125,0.3601,0.0450125,0.18005,0.225063,0.0450125,0.315088,0.135038,0.225063,0.3601,0.176716,0.0878022,0.0288969,0.235621,0.222284,0.404279,0.245346,0.141428,0.401917,0.511114,0.559322,0.447902,0.231453,0.589469,0.74743,0.62309,0.571687,0.298972,0.775771,1.0,0.146707,0.0177827,0.00889136,0.12559,0.232287,0.306752,0.0277855,0.00889136,0.295638,0.442345,0.464296,0.0828008,0.0426507,0.468186,0.667408,0.691859,0.205335,0.0989164,0.70075,0.847458,0.204223,0.072798,0.0426507,0.158099,0.177271,0.140039,0.101278,0.0450125,0.227563,0.218811,0.200056,0.172548,0.0987774,0.243818,0.333843,0.0787719,0.225063,0.112531,0.146291,0.270075,0.258822,0.202556,0.146291,0.202556,0.236316,0.169422,0.175361,0.100653,0.205057,0.264761
3062,4151246.jpg,0.0162116,0.0226962,0.22372,0.0,0.0,0.0162116,0.0,0.246416,0.0,0.0,0.00972694,0.0,0.2529,0.0,0.0,0.0145904,0.0036476,0.244389,0.0,0.0,0.0,0.0226962,0.239931,0.0,0.0,0.0,0.0,0.262627,0.0,0.0,0.0,0.00324231,0.259385,0.0,0.0,0.0,0.0,0.262627,0.0,0.0,0.0,0.0291808,0.233446,0.0,0.0,0.0,0.0,0.262627,0.0,0.0,0.0,0.0,0.262627,0.0,0.0,0.0,0.0,0.262627,0.0,0.0,0.0,0.0218856,0.233446,0.0072952,0.0,0.0036476,0.0109428,0.248037,0.0,0.0,0.0,0.0036476,0.25898,0.0,0.0,0.0164142,0.0,0.246213,0.0,0.0,0.00405289,0.0241147,0.232636,0.0018238,0.0,0.00901768,0.0268504,0.487563,0.0018238,0.0,0.0114494,0.0285729,0.746036,0.0018238,0.0,0.0192006,0.0294848,1.0,0.0018238,0.0,0.0141851,0.00658595,0.241856,0.0,0.0,0.0243173,0.0131719,0.487765,0.0,0.0,0.0303967,0.0197578,0.737727,0.0,0.0,0.0340443,0.0271544,0.989311,0.0,0.0,0.00810578,0.0113481,0.243173,0.0,0.0,0.00607934,0.00172248,0.254825,0.0,0.0,0.0009119,0.0155023,0.244389,0.0018238,0.0,0.00410355,0.0009119,0.257612,0.0,0.0,0.0,0.000810578,0.261817,0.0,0.0,0.0027737,0.00473682,0.254661,0.00045595,0.0
2015,usf1936_LMLO_L1_CL_B.jpg,0.041063,0.123189,0.041063,0.102657,0.041063,0.0230979,0.0461958,0.0230979,0.0230979,0.0,0.0615945,0.102657,0.102657,0.0205315,0.0205315,0.158386,0.131988,0.184783,0.0263976,0.0263976,0.0923917,0.0230979,0.138588,0.0461958,0.0923917,0.0259852,0.103941,0.0519703,0.103941,0.0,0.277175,0.0461958,0.0692938,0.11549,0.138588,0.178184,0.0,0.178184,0.0,0.0593947,0.0,0.41063,0.0205315,0.0615945,0.041063,0.0923917,0.392665,0.138588,0.0923917,0.0230979,0.082126,0.14372,0.0615945,0.164252,0.041063,0.211181,0.0791929,0.158386,0.105591,0.105591,0.0,0.633543,0.0,0.0,0.0,0.0,0.593947,0.0,0.0,0.0,0.0,0.659941,0.0,0.0263976,0.0,0.0339398,0.509097,0.0,0.0339398,0.0,0.0333637,0.297615,0.0500455,0.0526119,0.0436294,0.0687324,0.581802,0.103459,0.10747,0.0494039,0.173956,0.81993,0.161846,0.189137,0.0994494,0.319379,1.0,0.292184,0.230619,0.147295,0.0710353,0.101008,0.0879004,0.0431711,0.021998,0.154903,0.176992,0.200182,0.0722268,0.0568282,0.239492,0.267413,0.319682,0.121493,0.0916584,0.377976,0.343719,0.43084,0.194499,0.156003,0.0456344,0.0741058,0.0636797,0.068973,0.0333637,0.168835,0.0702104,0.13373,0.0406047,0.0612278,0.0230979,0.507696,0.0397798,0.0384965,0.0160402,0.0818117,0.347988,0.0549951,0.082545,0.0366634,0.119419,0.17163,0.0803615,0.119018,0.0506871,0.098291,0.274381,0.0772165,0.0701662,0.0411546
3095,4155822.jpg,0.0229039,0.0229039,0.219223,0.0,0.0,0.0163599,0.0,0.248671,0.0,0.0,0.0,0.0,0.265031,0.0,0.0,0.0184049,0.0,0.246626,0.0,0.0,0.0,0.0294479,0.235583,0.0,0.0,0.0,0.0,0.265031,0.0,0.0,0.0,0.0,0.265031,0.0,0.0,0.0,0.0,0.265031,0.0,0.0,0.0294479,0.0,0.209407,0.0261759,0.0,0.0,0.0,0.265031,0.0,0.0,0.0,0.0,0.265031,0.0,0.0,0.00736196,0.0,0.257669,0.0,0.0,0.0588957,0.00736196,0.0,0.00736196,0.0,0.0662577,0.0147239,0.0883436,0.0184049,0.0110429,0.0147239,0.00736196,0.11411,0.00736196,0.0220859,0.041411,0.0041411,0.0703988,0.00828221,0.0041411,0.0278119,0.0149284,0.166053,0.00838446,0.0,0.0484663,0.0186094,0.382822,0.0129857,0.00276074,0.0521472,0.0204499,0.610123,0.0148262,0.00828221,0.0689417,0.0214852,0.820054,0.0168967,0.00931748,0.0144172,0.00572597,0.244888,0.0,0.0,0.0231084,0.0130879,0.493865,0.0,0.0,0.0277096,0.0204499,0.746933,0.0,0.0,0.0323108,0.0278119,1.0,0.0,0.0,0.00981595,0.0130879,0.242127,0.0,0.0,0.00460123,0.0,0.260429,0.0,0.0,0.0386503,0.00552147,0.140695,0.0129857,0.00276074,0.0158742,0.00287577,0.176802,0.00391104,0.00655675,0.0,0.0,0.265031,0.0,0.0,0.0147814,0.00209931,0.210739,0.00422418,0.00232937
769,usf1111_RCC_L1_MS_M.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268192,0.0,0.0,0.0,0.0,0.258614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169715,0.0,0.0848576,0.0848576,0.0,0.754289,0.0,0.0,0.0,0.0754289,0.19396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150858,0.0,0.0754289,0.0,0.150858,0.603432,0.0670479,0.0670479,0.268192,0.0670479,0.603432,0.0,0.0862045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997509,0.0,0.110834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0801432,0.0,0.0400716,0.0212144,0.0377145,0.486621,0.016762,0.0568336,0.0882623,0.0733337,1.0,0.016762,0.106093,0.0882623,0.0733337,0.131701,0.0,0.0,0.0,0.0,0.263403,0.0,0.0,0.0,0.0,0.437533,0.0,0.0212144,0.0212144,0.0,0.733187,0.0,0.0424288,0.0424288,0.0188572,0.0424288,0.0,0.0212144,0.0212144,0.0,0.368764,0.0,0.0,0.0,0.0188572,0.0377145,0.0,0.0188572,0.0,0.0377145,0.551093,0.016762,0.0660217,0.0670479,0.016762,0.419573,0.016762,0.0568336,0.0882623,0.0733337,0.344286,0.00838099,0.0354281,0.0388276,0.0366668
2473,usf3487_RCC_L1_MS_B.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0775758,0.426667,0.0,0.0387879,0.0,0.0,0.0,0.0,0.0,0.0872727,0.218182,0.349091,0.0,0.130909,0.0872727,0.349091,0.48,0.261818,0.174545,0.218182,0.261818,0.392727,0.174545,0.130909,0.0387879,0.0,0.0,0.0,0.0,0.436364,0.0436364,0.48,0.130909,0.130909,0.392727,0.0436364,0.523636,0.0872727,0.174545,0.0872727,0.0436364,0.174545,0.0,0.130909,0.193939,0.0,0.387879,0.0775758,0.0775758,0.48,0.130909,0.130909,0.218182,0.0872727,0.174545,0.174545,0.349091,0.0872727,0.174545,0.261818,0.0436364,0.305455,0.0872727,0.0872727,0.0581818,0.0,0.0969697,0.0193939,0.0193939,0.309091,0.0981818,0.33697,0.106667,0.106667,0.472727,0.24,0.675152,0.215758,0.237576,0.614545,0.346667,1.0,0.281212,0.334545,0.0,0.0193939,0.106667,0.0,0.00969697,0.0,0.0387879,0.213333,0.0,0.0193939,0.0218182,0.112727,0.407273,0.0,0.0618182,0.0654545,0.273939,0.721212,0.0654545,0.147879,0.0218182,0.0545455,0.0872727,0.0,0.0327273,0.0763636,0.172121,0.324848,0.109091,0.0860606,0.287273,0.0436364,0.249697,0.106667,0.0739394,0.229091,0.0763636,0.338182,0.0654545,0.141818,0.250909,0.163636,0.458182,0.12,0.152727,0.210909,0.113939,0.342727,0.100303,0.113636
1638,usf1729_RMLO_L1_CL_M.jpg,0.0208622,0.0,0.0,0.187759,0.0625865,0.352049,0.0,0.0234699,0.258169,0.14082,0.104311,0.0208622,0.0,0.166897,0.0625865,0.214582,0.0,0.0268228,0.107291,0.134114,0.187759,0.0,0.0,0.211229,0.234699,0.0528073,0.158422,0.0,0.211229,0.079211,0.187759,0.0469399,0.0938797,0.445929,0.234699,0.0301756,0.0603513,0.0,0.271581,0.0603513,0.187759,0.0,0.0208622,0.271208,0.146035,0.281639,0.0469399,0.0234699,0.281639,0.11735,0.208622,0.0625865,0.0625865,0.166897,0.312932,0.107291,0.0268228,0.107291,0.214582,0.214582,0.0804683,0.0268228,0.0268228,0.0804683,0.0804683,0.181054,0.0603513,0.0301756,0.573337,0.0603513,0.0536456,0.0804683,0.0268228,0.241405,0.214582,0.172432,0.103459,0.0689729,0.310378,0.275891,0.119212,0.00670569,0.0119212,0.187666,0.130947,0.3361,0.073134,0.0312001,0.51876,0.23038,0.474684,0.125848,0.0770224,0.774042,0.43658,0.605804,0.173507,0.127794,1.0,0.607815,0.172951,0.00521554,0.0125732,0.180029,0.100027,0.387626,0.0104311,0.0251464,0.365926,0.243081,0.527491,0.0552521,0.031852,0.540088,0.370734,0.688218,0.106593,0.0620277,0.784007,0.541415,0.153369,0.0396055,0.00586748,0.217097,0.129329,0.134207,0.0320383,0.0301756,0.247924,0.122938,0.18273,0.0335285,0.0253326,0.301663,0.101051,0.135498,0.0683342,0.0664183,0.233316,0.254497,0.182707,0.0787221,0.044984,0.276424,0.186048,0.158785,0.0531558,0.0417276,0.264832,0.166133
709,usf0480_LMLO_L1_MS_B.jpg,0.0,0.0513335,0.102667,0.0513335,0.0,0.0,0.231001,0.0577502,0.0577502,0.0577502,0.0577502,0.288751,0.1155,0.0,0.0577502,0.288751,0.346501,0.288751,0.288751,0.0577502,0.288751,0.346501,0.288751,0.0,0.1155,0.0649689,0.0649689,0.0,0.0,0.0,0.194907,0.0649689,0.0649689,0.259876,0.259876,0.389814,0.129938,0.0649689,0.259876,0.454782,0.0577502,0.346501,0.288751,0.1155,0.693002,0.129938,0.0649689,0.0,0.194907,0.129938,0.259876,0.0,0.389814,0.0649689,0.0,0.129938,0.0649689,0.0,0.194907,0.324845,0.0,0.1155,0.1155,0.17325,0.0577502,0.0649689,0.194907,0.0,0.259876,0.0649689,0.194907,0.194907,0.194907,0.0,0.194907,0.0649689,0.129938,0.259876,0.259876,0.129938,0.0866252,0.214959,0.198917,0.0850211,0.216563,0.151594,0.35392,0.213355,0.213154,0.279727,0.328454,0.491077,0.404652,0.294365,0.40786,0.546822,0.658913,0.558051,0.545218,0.649689,0.0866252,0.229396,0.141167,0.0994586,0.0433126,0.245438,0.532585,0.328855,0.186084,0.1155,0.420493,0.794265,0.502105,0.258272,0.17325,0.629838,1.0,0.662723,0.395428,0.281532,0.0884299,0.173451,0.112292,0.0272709,0.0433126,0.232805,0.20754,0.133547,0.202126,0.20754,0.0631642,0.180469,0.101063,0.185883,0.236415,0.162422,0.0974534,0.211149,0.129938,0.162422,0.162422,0.0487267,0.113696,0.129938,0.0974534,0.155204,0.133547,0.139864,0.161971,0.175957
1358,usf1553_LMLO_L1_CL_B.jpg,0.0265081,0.0,0.0,0.0,0.0,0.0,0.17893,0.268394,0.0,0.0298216,0.0795243,0.106032,0.503654,0.0530162,0.0265081,0.170409,0.0681637,0.102245,0.102245,0.0681637,0.149108,0.0298216,0.238573,0.0298216,0.0596432,0.0670986,0.0670986,0.234845,0.0,0.100648,0.238573,0.119286,0.357859,0.0,0.149108,0.0,0.306736,0.19171,0.0383421,0.115026,0.0795243,0.0,0.0530162,0.0265081,0.0530162,0.0894648,0.0894648,0.208751,0.0,0.0596432,0.318097,0.0265081,0.265081,0.13254,0.159049,0.340818,0.0,0.136327,0.0681637,0.0340818,0.0681637,0.0681637,0.0,0.0340818,0.0,0.115026,0.0383421,0.0766841,0.0383421,0.115026,0.0,0.102245,0.0681637,0.0,0.0,0.087639,0.0,0.0,0.0,0.087639,0.080826,0.0244963,0.0728973,0.0226029,0.0281648,0.148723,0.117955,0.270066,0.0321884,0.10445,0.307772,0.206473,0.568755,0.0785776,0.188116,0.457489,0.300198,0.676326,0.130765,0.264343,0.0691104,0.0882814,0.218573,0.0388154,0.0311233,0.168871,0.184018,0.49679,0.0850862,0.0771575,0.285406,0.251797,0.766619,0.131357,0.140898,0.441703,0.32289,1.0,0.164374,0.235289,0.0606787,0.0689625,0.185453,0.0074554,0.0475282,0.122127,0.150055,0.288867,0.0484009,0.0897015,0.0880447,0.0489926,0.0846129,0.024733,0.0569214,0.186639,0.0321884,0.117393,0.050176,0.0701923,0.178308,0.0755895,0.266634,0.0331351,0.117112,0.14378,0.0767063,0.189377,0.0391113,0.0834818
882,usf1180_RMLO_L1_MS_M.jpg,0.0831207,0.0,0.0415604,0.124681,0.0831207,0.0467554,0.0,0.0467554,0.0,0.0935108,0.415604,0.0415604,0.0,0.0,0.0415604,0.267174,0.0,0.0,0.10687,0.160304,0.187022,0.0,0.0467554,0.0467554,0.0467554,0.262999,0.1578,0.0525998,0.368199,0.420799,0.420799,0.0935108,0.0,0.140266,0.187022,0.120228,0.0,0.0,0.120228,0.120228,0.249362,0.0831207,0.0,0.207802,0.457164,0.233777,0.0467554,0.187022,0.0935108,0.0935108,0.207802,0.0415604,0.0415604,0.249362,0.0831207,0.320609,0.0,0.0,0.0,0.160304,0.213739,0.10687,0.0534348,0.427478,0.641217,0.0601141,0.120228,0.0601141,0.240456,0.240456,0.10687,0.0534348,0.0,0.0534348,0.0534348,0.0,0.0,0.0,0.0687018,0.0,0.183311,0.0474976,0.0354376,0.201679,0.307064,0.334222,0.128693,0.12206,0.377221,0.519134,0.621991,0.18621,0.13245,0.487986,0.610418,0.798993,0.18621,0.13245,0.561936,0.720627,0.203163,0.0103901,0.0220789,0.0578877,0.0946241,0.432302,0.0207802,0.0454567,0.0962939,0.180157,0.715502,0.0706202,0.0702955,0.22675,0.347511,1.0,0.133448,0.0951343,0.392272,0.551232,0.144974,0.0394499,0.0469178,0.134909,0.161046,0.305951,0.0337678,0.0,0.091841,0.127279,0.189248,0.0892435,0.0751426,0.242312,0.358087,0.15882,0.0237488,0.0103901,0.0928747,0.0742149,0.281344,0.0849065,0.0702955,0.212835,0.196113,0.233841,0.0579166,0.038957,0.159966,0.188923
587,usf0375_LCC_L3_CL_B.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272727,0.0,0.030303,0.0,0.0,0.340909,0.0,0.102273,0.0340909,0.0,0.272727,0.0,0.0340909,0.102273,0.0340909,0.272727,0.0,0.0340909,0.0,0.030303,0.0606061,0.0,0.151515,0.0606061,0.0681818,0.102273,0.0340909,0.204545,0.0,0.0,0.0681818,0.0340909,0.0340909,0.136364,0.0,0.0681818,0.0,0.0,0.0340909,0.121212,0.0606061,0.0,1.0,0.0,0.0340909,0.136364,0.0,0.0340909,0.0681818,0.0,0.0,0.0340909,0.0340909,0.0,0.0,0.0,0.0340909,0.0,0.102273,0.0378788,0.0984848,0.0,0.295455,0.0151515,0.063447,0.243371,0.00852273,0.380682,0.0407197,0.063447,0.328598,0.0255682,0.40625,0.100379,0.0719697,0.413826,0.0340909,0.414773,0.13447,0.0,0.0,0.0,0.0,0.0,0.0,0.0681818,0.0,0.00757576,0.0,0.0,0.221591,0.0,0.0407197,0.00852273,0.0,0.443182,0.0,0.0823864,0.0426136,0.0,0.153409,0.0,0.0331439,0.00852273,0.00852273,0.136364,0.0,0.0170455,0.0255682,0.063447,0.0899621,0.00852273,0.347538,0.032197,0.0,0.0340909,0.0255682,0.0170455,0.0681818,0.0170455,0.196023,0.0170455,0.09375,0.0681818,0.0222538,0.11411,0.0127841,0.118845,0.0485322
2669,usf4065_LCC_L1_MS_B.jpg,0.721217,0.0400676,0.120203,0.200338,0.0801352,0.135228,0.045076,0.0,0.045076,0.270456,0.320541,0.120203,0.440743,0.0,0.16027,0.0,0.0,0.103031,0.0515155,0.154546,0.135228,0.0,0.180304,0.045076,0.045076,0.354974,0.0507105,0.253553,0.101421,0.354974,0.135228,0.0,0.0,0.045076,0.045076,0.289775,0.0,0.0,0.0,0.0,0.320541,0.120203,0.440743,0.0400676,0.0,0.22538,0.0,0.315532,0.045076,0.0,0.320541,0.0,0.280473,0.0,0.0400676,0.0515155,0.0,0.257577,0.0515155,0.0515155,0.257577,0.103031,0.103031,0.206062,0.103031,0.23182,0.0,0.23182,0.0,0.173865,0.103031,0.103031,0.463639,0.103031,0.103031,0.397405,0.0,0.596108,0.0,0.0,0.358641,0.0658253,0.21107,0.122886,0.0570605,0.595491,0.089772,0.411296,0.170779,0.256884,0.815326,0.14558,0.70751,0.207806,0.343995,1.0,0.14558,0.946689,0.233564,0.395511,0.294246,0.0513366,0.165994,0.0742324,0.166352,0.441996,0.0926563,0.347014,0.109649,0.323939,0.644681,0.135385,0.591422,0.159152,0.502656,0.801039,0.148062,0.725644,0.219925,0.652574,0.336662,0.0339635,0.138515,0.0979778,0.18766,0.186386,0.0300507,0.135944,0.0241479,0.0899732,0.258829,0.0558084,0.272782,0.0728014,0.0692239,0.218123,0.0257577,0.399449,0.0386366,0.0486535,0.259031,0.0126776,0.21239,0.0478933,0.110029,0.230592,0.0310736,0.255141,0.0458698,0.07947
2979,mdb222_89.png,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25
